gain:,10000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,89.999
power (W):,0.0181731964596
time constant:,0.2
reference phase:,164.279
notes:,position 1
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
0.002795,-3.9e-05,6.204900000000001e-07,-8.658e-09,0,0
0.002723,-0.00016,6.045060000000001e-07,-3.552000000000001e-08,1,0
0.00255,-1.4e-05,5.661000000000001e-07,-3.108e-09,2,0
0.002627,-0.000104,5.83194e-07,-2.3088e-08,3,0
0.003348,-2.7e-05,7.43256e-07,-5.994000000000001e-09,4,0
0.003701,0.000102,8.21622e-07,2.2644e-08,5,0
0.003798,-4.8e-05,8.431560000000001e-07,-1.0656000000000001e-08,6,0
0.003661,-9.2e-05,8.127420000000002e-07,-2.0424e-08,7,0
0.00309,-3.5e-05,6.859800000000001e-07,-7.770000000000001e-09,8,0
0.002023,-6e-06,4.491060000000001e-07,-1.3320000000000002e-09,9,0
0.001937,-9.5e-05,4.3001400000000003e-07,-2.1090000000000002e-08,10,0
0.001525,7e-06,3.3855e-07,1.554e-09,11,0
0.00179,-7.5e-05,3.9738000000000003e-07,-1.665e-08,12,0
0.002516,-5.4e-05,5.585520000000001e-07,-1.1988000000000001e-08,13,0
0.002479,-9.6e-05,5.50338e-07,-2.1312000000000003e-08,14,0
0.002193,1.1e-05,4.86846e-07,2.442e-09,0,1
0.002671,-7.3e-05,5.929620000000001e-07,-1.6206e-08,1,1
0.003501,-7.4e-05,7.772220000000001e-07,-1.6428000000000003e-08,2,1
0.004023,-9e-06,8.931059999999999e-07,-1.9980000000000003e-09,3,1
0.003838,9.6e-05,8.520360000000001e-07,2.1312000000000003e-08,4,1
0.004137,-7.9e-05,9.18414e-07,-1.7538e-08,5,1
0.004522,-1.3e-05,1.003884e-06,-2.886e-09,6,1
0.003918,-0.000152,8.697959999999999e-07,-3.374400000000001e-08,7,1
0.002632,-1e-06,5.84304e-07,-2.2199999999999998e-10,8,1
0.001951,-3.7e-05,4.33122e-07,-8.214000000000002e-09,9,1
0.001842,8.2e-05,4.089240000000001e-07,1.8204000000000002e-08,10,1
0.001676,-8e-06,3.72072e-07,-1.7759999999999999e-09,11,1
0.002099,0.000159,4.6597800000000005e-07,3.5298e-08,12,1
0.002489,-0.000205,5.52558e-07,-4.551e-08,13,1
0.002358,-1.2e-05,5.23476e-07,-2.6640000000000003e-09,14,1
