gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.00980240901004304
time constant:,0.2
reference phase:,169.111
notes:,position 9
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
-6.38e-05,-1.66e-05,-1.41636e-07,-3.6852000000000005e-08,0,0
6e-06,-1.88e-05,1.3320000000000001e-08,-4.1736000000000004e-08,1,0
-6.08e-05,-5.68e-05,-1.34976e-07,-1.2609600000000002e-07,2,0
-3.6e-06,-2.78e-05,-7.992000000000001e-09,-6.171600000000001e-08,3,0
1.22e-05,-6.5e-05,2.7084000000000003e-08,-1.4430000000000001e-07,4,0
-1.6e-06,2.7e-05,-3.552e-09,5.994e-08,5,0
-2.6e-06,-7.16e-05,-5.772000000000001e-09,-1.58952e-07,6,0
-3.32e-05,-4.26e-05,-7.370400000000001e-08,-9.457200000000001e-08,7,0
2.06e-05,-5e-05,4.5732e-08,-1.1100000000000001e-07,8,0
-3.46e-05,-1.44e-05,-7.681200000000001e-08,-3.1968000000000005e-08,9,0
1.52e-05,-2.08e-05,3.3744e-08,-4.617600000000001e-08,10,0
-0.0001204,-4.8e-06,-2.67288e-07,-1.0656000000000001e-08,11,0
9.6e-06,-1.62e-05,2.1312000000000003e-08,-3.5964000000000004e-08,12,0
-6.16e-05,-6.56e-05,-1.3675200000000003e-07,-1.4563200000000002e-07,13,0
2e-07,-1.1e-05,4.44e-10,-2.442e-08,14,0
-5.02e-05,-5.22e-05,-1.1144400000000002e-07,-1.1588400000000002e-07,0,1
2.44e-05,-3.32e-05,5.4168000000000006e-08,-7.370400000000001e-08,1,1
-1.66e-05,-6.34e-05,-3.6852000000000005e-08,-1.40748e-07,2,1
-2.6e-06,9.32e-05,-5.772000000000001e-09,2.06904e-07,3,1
-2e-06,-5.14e-05,-4.4399999999999996e-09,-1.1410800000000002e-07,4,1
-3.28e-05,-1.04e-05,-7.281600000000001e-08,-2.3088000000000005e-08,5,1
2e-05,-4.48e-05,4.440000000000001e-08,-9.9456e-08,6,1
-5.32e-05,-3.4e-05,-1.1810400000000001e-07,-7.548e-08,7,1
-5.2e-06,-3e-06,-1.1544000000000002e-08,-6.6600000000000006e-09,8,1
-3.2e-05,-5.3e-05,-7.103999999999999e-08,-1.1766000000000001e-07,9,1
1.22e-05,-3.7e-05,2.7084000000000003e-08,-8.214e-08,10,1
-6.66e-05,-3.46e-05,-1.4785200000000002e-07,-7.681200000000001e-08,11,1
2.18e-05,4.7e-05,4.839600000000001e-08,1.0434e-07,12,1
-4.88e-05,-5.86e-05,-1.0833600000000001e-07,-1.3009200000000002e-07,13,1
-1.96e-05,-7.2e-06,-4.3512e-08,-1.5984000000000003e-08,14,1
0.0,-5.54e-05,0.0,-1.2298800000000002e-07,0,2
-1.62e-05,4e-05,-3.5964000000000004e-08,8.880000000000001e-08,1,2
-1.38e-05,-8.52e-05,-3.0636000000000004e-08,-1.8914400000000002e-07,2,2
-4.9e-05,-5.6e-06,-1.0878000000000001e-07,-1.2432e-08,3,2
3.86e-05,-7.34e-05,8.569200000000002e-08,-1.62948e-07,4,2
-4.78e-05,-3.5e-05,-1.0611600000000001e-07,-7.77e-08,5,2
1.6e-06,-2.94e-05,3.552e-09,-6.5268e-08,6,2
-2.98e-05,-1.8e-06,-6.615600000000001e-08,-3.996000000000001e-09,7,2
-2.62e-05,-3.22e-05,-5.816400000000001e-08,-7.1484e-08,8,2
-1.8e-05,-4.14e-05,-3.996e-08,-9.1908e-08,9,2
-1.74e-05,-5.52e-05,-3.862800000000001e-08,-1.2254400000000002e-07,10,2
-2.84e-05,-1.02e-05,-6.304800000000001e-08,-2.2644e-08,11,2
-2.64e-05,-5.82e-05,-5.8608000000000004e-08,-1.29204e-07,12,2
-6e-06,-1.46e-05,-1.3320000000000001e-08,-3.2412000000000006e-08,13,2
1.98e-05,-5.24e-05,4.3956000000000007e-08,-1.1632800000000002e-07,14,2
-3.1e-05,-6e-07,-6.882e-08,-1.3320000000000002e-09,0,3
-5e-06,-5.18e-05,-1.1100000000000002e-08,-1.14996e-07,1,3
-6.02e-05,-2.98e-05,-1.33644e-07,-6.615600000000001e-08,2,3
-2.2e-06,-5.48e-05,-4.884000000000001e-09,-1.2165600000000001e-07,3,3
-4.9e-05,-2e-05,-1.0878000000000001e-07,-4.440000000000001e-08,4,3
2.22e-05,-6.22e-05,4.9284000000000006e-08,-1.3808399999999998e-07,5,3
8e-07,-3.16e-05,1.776e-09,-7.015200000000002e-08,6,3
