gain:,10000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,449.9986
power (W):,0.018019388113999998
time constant:,0.2
reference phase:,160.786
notes:,position 1
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
0.00136,-0.000166,3.0192000000000005e-07,-3.6852e-08,0,0
0.0014705,-0.000166,3.2645100000000004e-07,-3.6852e-08,1,0
0.001486,-0.0001345,3.29892e-07,-2.9859e-08,2,0
0.0013395,-0.0001495,2.97369e-07,-3.318900000000001e-08,3,0
0.0013545,-0.0001505,3.00699e-07,-3.341100000000001e-08,4,0
0.001677,-0.000136,3.7229400000000006e-07,-3.0192e-08,5,0
0.0022535,-7.55e-05,5.00277e-07,-1.6761000000000004e-08,6,0
0.0022395,-7.4e-05,4.971690000000001e-07,-1.6428000000000003e-08,7,0
0.0016805,-0.0001115,3.73071e-07,-2.4753000000000003e-08,8,0
0.0015675,-0.000173,3.4798500000000006e-07,-3.8406000000000007e-08,9,0
0.001501,-0.0001675,3.33222e-07,-3.7185000000000005e-08,10,0
0.001816,-0.000202,4.03152e-07,-4.4844e-08,11,0
0.002184,-9e-05,4.848480000000001e-07,-1.9980000000000004e-08,12,0
0.0020515,-7.05e-05,4.554330000000001e-07,-1.5651000000000002e-08,13,0
0.0017295,-8e-05,3.83949e-07,-1.7760000000000005e-08,14,0
0.001174,-0.000186,2.6062799999999997e-07,-4.1292000000000003e-08,0,1
0.0015425,-0.0001865,3.4243500000000006e-07,-4.140300000000001e-08,1,1
0.001731,-0.000125,3.8428200000000005e-07,-2.7750000000000004e-08,2,1
0.001357,-0.000116,3.0125400000000003e-07,-2.5752e-08,3,1
0.001352,-0.0001235,3.0014400000000004e-07,-2.7417e-08,4,1
0.0016225,-0.0001865,3.6019500000000003e-07,-4.140300000000001e-08,5,1
0.0021145,-7.15e-05,4.694190000000001e-07,-1.5873000000000003e-08,6,1
0.002017,-0.0001685,4.477740000000001e-07,-3.7407000000000005e-08,7,1
0.0015385,-0.000208,3.41547e-07,-4.6176e-08,8,1
0.001428,-0.0002765,3.1701600000000006e-07,-6.138300000000001e-08,9,1
0.0013905,-0.000135,3.08691e-07,-2.997e-08,10,1
0.001722,-0.0002225,3.8228400000000006e-07,-4.9395000000000007e-08,11,1
0.0020535,-0.0001375,4.558770000000001e-07,-3.0525000000000004e-08,12,1
0.0020225,-5e-05,4.4899500000000003e-07,-1.1100000000000002e-08,13,1
0.0016695,5e-07,3.70629e-07,1.1099999999999999e-10,14,1
0.001128,-0.000212,2.5041600000000004e-07,-4.7064000000000004e-08,0,2
0.0013975,-7.7e-05,3.1024500000000004e-07,-1.7094e-08,1,2
0.001524,-0.000236,3.3832800000000004e-07,-5.2392e-08,2,2
0.0012505,-0.000196,2.7761100000000004e-07,-4.3512000000000006e-08,3,2
0.0011795,-0.000242,2.61849e-07,-5.3724000000000005e-08,4,2
0.001432,-0.0001625,3.17904e-07,-3.6075000000000004e-08,5,2
0.001924,-0.000171,4.2712800000000004e-07,-3.7962000000000006e-08,6,2
0.0019725,-0.0001465,4.3789500000000004e-07,-3.2523000000000006e-08,7,2
0.0014555,-0.0001655,3.23121e-07,-3.6741000000000005e-08,8,2
0.0014555,-0.0001335,3.23121e-07,-2.9637000000000003e-08,9,2
0.001448,-0.000135,3.21456e-07,-2.997e-08,10,2
0.001811,-0.0001665,4.02042e-07,-3.6963000000000005e-08,11,2
0.0021635,-8.75e-05,4.80297e-07,-1.9425e-08,12,2
0.0022005,-0.000147,4.88511e-07,-3.2634e-08,13,2
0.0019075,-7.45e-05,4.2346500000000004e-07,-1.6539e-08,14,2
0.0010495,-0.0001755,2.3298900000000002e-07,-3.8961e-08,0,3
0.001281,-0.0002135,2.84382e-07,-4.7397000000000004e-08,1,3
0.001364,-0.00016,3.0280800000000005e-07,-3.552000000000001e-08,2,3
0.0012705,-0.000206,2.82051e-07,-4.5732e-08,3,3
0.0012175,-0.000204,2.70285e-07,-4.5288e-08,4,3
0.001702,-0.000103,3.77844e-07,-2.2866e-08,5,3
0.0022435,-6.6e-05,4.98057e-07,-1.4652000000000003e-08,6,3
0.0022605,-2e-05,5.01831e-07,-4.440000000000001e-09,7,3
0.00172,-0.0001485,3.8184000000000004e-07,-3.2967000000000007e-08,8,3
0.0015525,-7.55e-05,3.4465500000000004e-07,-1.6761000000000004e-08,9,3
0.001447,-0.0001465,3.2123400000000003e-07,-3.2523000000000006e-08,10,3
0.0018095,-0.0001315,4.01709e-07,-2.9193000000000002e-08,11,3
0.0022065,-6.2e-05,4.898430000000001e-07,-1.3764000000000002e-08,12,3
0.0021395,-5.5e-06,4.74969e-07,-1.221e-09,13,3
0.0017865,-8.3e-05,3.9660299999999997e-07,-1.8426e-08,14,3
0.0010635,-0.00024,2.36097e-07,-5.3280000000000005e-08,0,4
0.001242,-0.0001475,2.7572400000000004e-07,-3.2745000000000006e-08,1,4
0.00147,-0.0001795,3.2634e-07,-3.9849e-08,2,4
0.0012255,-0.0001335,2.7206100000000004e-07,-2.9637000000000003e-08,3,4
0.0012745,-0.000154,2.8293900000000004e-07,-3.4188e-08,4,4
0.0018815,2.5e-06,4.1769300000000006e-07,5.550000000000002e-10,5,4
0.0024985,-9.9e-05,5.54667e-07,-2.1978e-08,6,4
0.0025515,-6.5e-05,5.664330000000001e-07,-1.4430000000000001e-08,7,4
0.0019065,-9.9e-05,4.2324300000000005e-07,-2.1978e-08,8,4
0.001585,-0.0001765,3.5187000000000004e-07,-3.918300000000001e-08,9,4
0.0015695,-0.000119,3.4842900000000003e-07,-2.6418000000000002e-08,10,4
0.0017155,-0.000201,3.8084100000000004e-07,-4.462200000000001e-08,11,4
0.0018485,-0.0001145,4.10367e-07,-2.5419000000000007e-08,12,4
0.001742,-0.000141,3.8672400000000007e-07,-3.1302000000000005e-08,13,4
0.001445,-0.000228,3.2079000000000006e-07,-5.061600000000001e-08,14,4
0.001055,-0.00021,2.3421e-07,-4.662e-08,0,5
0.000998,-0.000195,2.21556e-07,-4.329e-08,1,5
0.0011435,-0.0001595,2.53857e-07,-3.5409e-08,2,5
0.0010535,-0.0001145,2.33877e-07,-2.5419000000000007e-08,3,5
0.0010645,-0.000193,2.36319e-07,-4.2846000000000005e-08,4,5
0.001361,-6.55e-05,3.0214200000000003e-07,-1.4541000000000003e-08,5,5
0.001724,-0.000221,3.8272800000000004e-07,-4.906200000000001e-08,6,5
0.001717,-0.0001245,3.811740000000001e-07,-2.7639e-08,7,5
0.001348,-0.00019,2.9925600000000004e-07,-4.2180000000000004e-08,8,5
0.0011605,-0.000198,2.5763100000000004e-07,-4.3956e-08,9,5
0.001195,-0.000116,2.6529000000000007e-07,-2.5752e-08,10,5
0.0012165,-0.000185,2.70063e-07,-4.107e-08,11,5
0.0013095,-0.000302,2.90709e-07,-6.704400000000001e-08,12,5
0.001153,-0.0001635,2.5596600000000003e-07,-3.6297e-08,13,5
0.001086,-0.000228,2.41092e-07,-5.061600000000001e-08,14,5
0.000656,-0.0002725,1.4563200000000002e-07,-6.0495e-08,0,6
0.000668,-0.0002335,1.4829600000000002e-07,-5.183700000000001e-08,1,6
0.000771,-0.0002135,1.71162e-07,-4.7397000000000004e-08,2,6
0.000775,-0.000268,1.7205e-07,-5.9496000000000005e-08,3,6
0.0006975,-0.000229,1.54845e-07,-5.0838000000000015e-08,4,6
0.000736,-0.0001845,1.63392e-07,-4.0959e-08,5,6
0.000734,-0.000268,1.62948e-07,-5.9496000000000005e-08,6,6
0.00074,-0.000212,1.6428e-07,-4.7064000000000004e-08,7,6
0.0007885,-0.0002055,1.7504700000000002e-07,-4.562100000000001e-08,8,6
0.000842,-0.000257,1.8692400000000001e-07,-5.7054000000000016e-08,9,6
0.000862,-0.000194,1.9136400000000002e-07,-4.3068e-08,10,6
0.000806,-0.000302,1.78932e-07,-6.704400000000001e-08,11,6
0.0009305,-0.000258,2.06571e-07,-5.727600000000001e-08,12,6
0.0007945,-0.000184,1.7637900000000002e-07,-4.0848e-08,13,6
0.000875,-0.000159,1.9425e-07,-3.5298e-08,14,6
0.0006565,-0.000247,1.45743e-07,-5.4834e-08,0,7
0.000582,-0.0001185,1.2920400000000002e-07,-2.6307000000000002e-08,1,7
