gain:,10000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,449.9986
power (W):,0.018020266118399998
time constant:,0.2
reference phase:,160.786
notes:,position 1
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
0.000494,0.0005115,1.09668e-07,1.1355300000000001e-07,0,0
0.0008165,0.0003405,1.81263e-07,7.5591e-08,1,0
0.001323,0.000202,2.93706e-07,4.4844e-08,2,0
0.001095,6.8e-05,2.4309000000000004e-07,1.5096e-08,3,0
0.000755,8e-06,1.6761000000000003e-07,1.7759999999999999e-09,4,0
0.000475,-2.95e-05,1.0545000000000001e-07,-6.549e-09,5,0
0.0009455,-8.45e-05,2.0990100000000002e-07,-1.8759000000000003e-08,6,0
0.001747,-2.75e-05,3.8783400000000006e-07,-6.105000000000001e-09,7,0
0.0011795,-2.65e-05,2.61849e-07,-5.8830000000000005e-09,8,0
0.000612,-2.75e-05,1.35864e-07,-6.105000000000001e-09,9,0
0.0005475,4.5e-06,1.2154500000000002e-07,9.990000000000002e-10,10,0
0.0005605,-1.25e-05,1.24431e-07,-2.7750000000000004e-09,11,0
0.0008115,-3.5e-06,1.80153e-07,-7.77e-10,12,0
0.0009495,2.45e-05,2.1078900000000002e-07,5.439000000000001e-09,13,0
0.0009675,2.45e-05,2.1478500000000003e-07,5.439000000000001e-09,14,0
0.0003755,-2e-05,8.336100000000001e-08,-4.440000000000001e-09,0,1
0.0003825,0.0,8.4915e-08,0.0,1,1
0.0004455,-1e-05,9.8901e-08,-2.2200000000000006e-09,2,1
0.000383,5.6e-05,8.502600000000001e-08,1.2432e-08,3,1
0.0001665,-3.2e-05,3.6963000000000005e-08,-7.1039999999999995e-09,4,1
-0.0004985,2.2e-05,-1.1066700000000001e-07,4.884e-09,5,1
-0.0009145,-0.000118,-2.0301899999999997e-07,-2.6196e-08,6,1
-0.0004085,-2.6e-05,-9.068700000000001e-08,-5.772e-09,7,1
-0.0001395,3.65e-05,-3.0969000000000004e-08,8.103e-09,8,1
4.2e-05,8.4e-05,9.324000000000001e-09,1.8648000000000003e-08,9,1
0.0001655,5.6e-05,3.6741000000000005e-08,1.2432e-08,10,1
0.0002505,9.8e-05,5.561100000000001e-08,2.1756000000000003e-08,11,1
0.000312,4e-05,6.9264e-08,8.880000000000002e-09,12,1
0.000369,5.4e-05,8.1918e-08,1.1988000000000001e-08,13,1
0.0005315,1.95e-05,1.17993e-07,4.329e-09,14,1
0.0001025,7.4e-05,2.2755e-08,1.6428000000000003e-08,0,2
0.0001565,3.2e-05,3.4743e-08,7.1039999999999995e-09,1,2
5.1e-05,-6e-06,1.1322e-08,-1.3320000000000002e-09,2,2
-6e-06,0.0001125,-1.3320000000000002e-09,2.4975000000000004e-08,3,2
4.4e-05,-3.7e-05,9.768e-09,-8.214000000000002e-09,4,2
-0.000597,-5.15e-05,-1.3253400000000001e-07,-1.1433e-08,5,2
-0.0014015,-0.000102,-3.1113300000000004e-07,-2.2644e-08,6,2
-0.001193,-3.3e-05,-2.6484600000000004e-07,-7.326000000000001e-09,7,2
-0.000583,1.3e-05,-1.29426e-07,2.886e-09,8,2
