gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009815597183070303
time constant:,0.2
reference phase:,173.497
notes:,"position 2, flipped"
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
7.46e-05,-2.68e-05,1.6561200000000001e-07,-5.9496000000000005e-08,0,0
8.28e-05,-6.18e-05,1.83816e-07,-1.37196e-07,1,0
8.26e-05,-1.6e-05,1.8337200000000004e-07,-3.5519999999999996e-08,2,0
7.7e-05,-2.56e-05,1.7094000000000002e-07,-5.6832e-08,3,0
7.12e-05,-1.66e-05,1.58064e-07,-3.6852000000000005e-08,4,0
3.24e-05,-2.32e-05,7.192800000000001e-08,-5.150400000000001e-08,5,0
8.2e-05,7.56e-05,1.8204e-07,1.67832e-07,6,0
4.84e-05,-2.58e-05,1.0744800000000001e-07,-5.7276e-08,7,0
8.34e-05,-1.78e-05,1.8514799999999998e-07,-3.9516e-08,8,0
7.34e-05,-3.3e-05,1.62948e-07,-7.326000000000001e-08,9,0
7.72e-05,-2.02e-05,1.7138400000000005e-07,-4.484400000000001e-08,10,0
7.84e-05,-1.88e-05,1.74048e-07,-4.1736000000000004e-08,11,0
4.18e-05,7.86e-05,9.2796e-08,1.7449200000000002e-07,12,0
0.0001036,-2.42e-05,2.29992e-07,-5.3724000000000005e-08,13,0
4.46e-05,-1.56e-05,9.901200000000001e-08,-3.4632e-08,14,0
7.88e-05,-2.28e-05,1.7493600000000003e-07,-5.0615999999999995e-08,0,1
5.48e-05,-1.78e-05,1.2165600000000001e-07,-3.9516e-08,1,1
0.0001236,-2.74e-05,2.74392e-07,-6.082800000000001e-08,2,1
7.1e-05,-2.24e-05,1.5762000000000003e-07,-4.9728e-08,3,1
6.86e-05,-1.68e-05,1.5229200000000002e-07,-3.7296e-08,4,1
4.66e-05,-3.2e-06,1.03452e-07,-7.104e-09,5,1
1.44e-05,-2.44e-05,3.1968000000000005e-08,-5.4168000000000006e-08,6,1
5.38e-05,-1.8e-05,1.19436e-07,-3.996e-08,7,1
6.8e-05,-2.22e-05,1.5096e-07,-4.9284000000000006e-08,8,1
7.04e-05,-2.68e-05,1.5628800000000003e-07,-5.9496000000000005e-08,9,1
7.12e-05,-2.22e-05,1.58064e-07,-4.9284000000000006e-08,10,1
9.3e-05,-2.98e-05,2.0646000000000004e-07,-6.615600000000001e-08,11,1
6.18e-05,-1.08e-05,1.37196e-07,-2.3976000000000002e-08,12,1
6.92e-05,-2.2e-05,1.5362400000000003e-07,-4.884e-08,13,1
4.58e-05,-1.38e-05,1.01676e-07,-3.0636000000000004e-08,14,1
6.54e-05,-2.56e-05,1.4518800000000004e-07,-5.6832e-08,0,2
6.74e-05,-2.5e-05,1.4962800000000002e-07,-5.550000000000001e-08,1,2
6.82e-05,-1.7e-05,1.5140400000000002e-07,-3.774e-08,2,2
6.9e-05,-1.24e-05,1.5318e-07,-2.7528e-08,3,2
