gain:,10000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,449.9986
power (W):,0.018044877614399997
time constant:,0.2
reference phase:,160.786
notes:,position 2
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
0.00043,3.7e-05,9.546000000000001e-08,8.214000000000002e-09,0,0
0.0004785,-7e-06,1.0622700000000002e-07,-1.554e-09,1,0
0.0005285,4.15e-05,1.1732700000000002e-07,9.213e-09,2,0
0.0006675,6e-05,1.4818500000000003e-07,1.3320000000000001e-08,3,0
0.0011025,7.1e-05,2.44755e-07,1.5762000000000002e-08,4,0
0.0015605,0.0001505,3.4643100000000004e-07,3.341100000000001e-08,5,0
0.0013285,0.000122,2.9492700000000003e-07,2.7084e-08,6,0
0.0009165,0.0001185,2.0346300000000003e-07,2.6307000000000002e-08,7,0
0.0009595,0.000122,2.1300900000000002e-07,2.7084e-08,8,0
0.000908,7.55e-05,2.01576e-07,1.6761000000000004e-08,9,0
0.000873,0.0001415,1.93806e-07,3.1413000000000005e-08,10,0
0.0007875,0.0001505,1.7482500000000003e-07,3.341100000000001e-08,11,0
0.0007915,0.000141,1.75713e-07,3.1302000000000005e-08,12,0
0.0006435,0.000105,1.4285700000000002e-07,2.331e-08,13,0
0.0005655,0.0001705,1.2554100000000003e-07,3.7851000000000006e-08,14,0
0.00041,5e-05,9.102e-08,1.1100000000000002e-08,0,1
0.0004335,6.5e-06,9.623700000000002e-08,1.443e-09,1,1
0.0005975,0.0001235,1.3264500000000003e-07,2.7417e-08,2,1
0.0007595,5.2e-05,1.6860900000000002e-07,1.1544e-08,3,1
0.001296,7.65e-05,2.8771200000000003e-07,1.6983e-08,4,1
0.0019335,0.000153,4.29237e-07,3.3966e-08,5,1
0.00173,0.0001175,3.8406000000000007e-07,2.6085e-08,6,1
0.001187,9.3e-05,2.63514e-07,2.0646000000000002e-08,7,1
0.0009775,0.0001285,2.1700500000000003e-07,2.8527000000000008e-08,8,1
0.0009485,0.0002385,2.10567e-07,5.294700000000001e-08,9,1
0.0008065,0.0001595,1.7904300000000002e-07,3.5409e-08,10,1
0.0008355,0.000117,1.8548100000000002e-07,2.5974e-08,11,1
0.0007325,0.000113,1.62615e-07,2.5086e-08,12,1
0.0006205,0.0001275,1.37751e-07,2.8305e-08,13,1
0.000618,0.0001455,1.37196e-07,3.2301000000000006e-08,14,1
0.000518,6.55e-05,1.1499600000000002e-07,1.4541000000000003e-08,0,2
0.000491,7.4e-05,1.0900200000000001e-07,1.6428000000000003e-08,1,2
0.000492,7.1e-05,1.0922400000000001e-07,1.5762000000000002e-08,2,2
0.0007715,3.2e-05,1.7127300000000003e-07,7.1039999999999995e-09,3,2
0.0016765,9.2e-05,3.7218300000000007e-07,2.0424e-08,4,2
0.002453,0.00024,5.445660000000001e-07,5.3280000000000005e-08,5,2
0.0020095,0.000193,4.46109e-07,4.2846000000000005e-08,6,2
0.0012365,0.0002335,2.74503e-07,5.183700000000001e-08,7,2
0.001118,0.000188,2.4819600000000006e-07,4.1736000000000004e-08,8,2
0.000992,0.0001915,2.2022400000000003e-07,4.2513000000000005e-08,9,2
0.0010175,0.000157,2.2588500000000001e-07,3.4854e-08,10,2
0.0009425,0.0001855,2.09235e-07,4.118100000000001e-08,11,2
0.0008045,0.0001785,1.7859900000000002e-07,3.962700000000001e-08,12,2
0.0007175,0.0001325,1.59285e-07,2.9415000000000002e-08,13,2
0.0006445,9.7e-05,1.43079e-07,2.1534e-08,14,2
0.000458,5.5e-05,1.0167600000000003e-07,1.2210000000000001e-08,0,3
0.0004545,1.5e-05,1.00899e-07,3.3300000000000003e-09,1,3
0.0005855,4.1e-05,1.29981e-07,9.102000000000001e-09,2,3
0.000865,6.2e-05,1.9203000000000003e-07,1.3764000000000002e-08,3,3
0.001898,0.00014,4.21356e-07,3.1080000000000004e-08,4,3
0.0031815,0.0002085,7.06293e-07,4.6287e-08,5,3
0.0026145,0.0002445,5.804190000000001e-07,5.4279000000000006e-08,6,3
0.001574,0.000127,3.494280000000001e-07,2.8194e-08,7,3
0.0012235,0.0001215,2.71617e-07,2.6973000000000003e-08,8,3
0.0011395,0.000176,2.5296900000000005e-07,3.9072e-08,9,3
0.00112,0.000136,2.4864000000000003e-07,3.0192e-08,10,3
0.000906,0.0001625,2.01132e-07,3.6075000000000004e-08,11,3
0.000774,7.7e-05,1.71828e-07,1.7094e-08,12,3
0.000669,0.0001435,1.4851800000000003e-07,3.1857e-08,13,3
0.0005645,7.9e-05,1.25319e-07,1.7538e-08,14,3
0.0004575,5.95e-05,1.0156500000000001e-07,1.3209000000000001e-08,0,4
0.0003945,0.0001035,8.7579e-08,2.2977e-08,1,4
0.000545,7.9e-05,1.2099e-07,1.7538e-08,2,4
0.00089,0.0001345,1.9758000000000003e-07,2.9859e-08,3,4
0.002301,0.0001355,5.108220000000001e-07,3.0080999999999997e-08,4,4
0.003926,0.0003095,8.71572e-07,6.8709e-08,5,4
0.0031745,0.0002685,7.04739e-07,5.960700000000001e-08,6,4
0.0018285,0.000198,4.05927e-07,4.3956e-08,7,4
0.0014685,0.0001925,3.26007e-07,4.2735e-08,8,4
0.0013505,0.000118,2.99811e-07,2.6196e-08,9,4
0.0010955,0.000142,2.43201e-07,3.1524000000000005e-08,10,4
0.00092,0.000169,2.0424e-07,3.7518000000000005e-08,11,4
0.000789,0.000137,1.75158e-07,3.0414e-08,12,4
0.000642,8.5e-05,1.42524e-07,1.8870000000000003e-08,13,4
0.0005945,0.0001465,1.3197900000000002e-07,3.2523000000000006e-08,14,4
0.0004415,7.95e-05,9.8013e-08,1.7649e-08,0,5
0.000438,5.75e-05,9.723600000000001e-08,1.2765e-08,1,5
0.000585,6.4e-05,1.2987e-07,1.4207999999999999e-08,2,5
0.00088,0.0001305,1.9536000000000002e-07,2.8971000000000005e-08,3,5
0.0029055,0.0002315,6.45021e-07,5.1393e-08,4,5
0.005328,0.00037,1.1828160000000002e-06,8.214e-08,5,5
0.004342,0.000375,9.639240000000002e-07,8.325000000000001e-08,6,5
0.0022735,0.00024,5.047170000000001e-07,5.3280000000000005e-08,7,5
0.0018305,0.0001935,4.063710000000001e-07,4.2957e-08,8,5
0.001407,0.0001775,3.12354e-07,3.940500000000001e-08,9,5
0.0011815,0.000131,2.6229300000000003e-07,2.9082000000000005e-08,10,5
0.0010425,0.0001865,2.31435e-07,4.140300000000001e-08,11,5
0.000867,0.000195,1.9247400000000003e-07,4.329e-08,12,5
0.000641,0.0001085,1.42302e-07,2.4087000000000003e-08,13,5
0.0005785,8.8e-05,1.2842700000000002e-07,1.9536e-08,14,5
0.000295,6.4e-05,6.549000000000001e-08,1.4207999999999999e-08,0,6
0.0004155,6.2e-05,9.224100000000001e-08,1.3764000000000002e-08,1,6
0.0005085,3.25e-05,1.12887e-07,7.2150000000000004e-09,2,6
0.0010755,6.65e-05,2.3876100000000003e-07,1.4763000000000003e-08,3,6
0.003874,0.0002865,8.600280000000001e-07,6.3603e-08,4,6
0.0072795,0.0005255,1.6160490000000004e-06,1.1666100000000003e-07,5,6
0.005891,0.0004075,1.3078020000000003e-06,9.0465e-08,6,6
0.002798,0.0002825,6.21156e-07,6.2715e-08,7,6
0.002034,0.000177,4.51548e-07,3.9294e-08,8,6
0.001687,0.000202,3.74514e-07,4.4844e-08,9,6
0.0013045,0.000155,2.895990000000001e-07,3.441e-08,10,6
0.0010845,0.000167,2.40759e-07,3.7074000000000005e-08,11,6
0.0009715,0.0001825,2.1567300000000003e-07,4.0515e-08,12,6
0.000759,0.000109,1.6849800000000003e-07,2.4198000000000003e-08,13,6
0.0007335,0.0001815,1.6283700000000002e-07,4.0293e-08,14,6
0.00033,0.000103,7.326000000000001e-08,2.2866e-08,0,7
0.000349,0.000102,7.747800000000001e-08,2.2644e-08,1,7
0.000376,5.35e-05,8.347200000000001e-08,1.1877000000000001e-08,2,7
0.0011705,9.4e-05,2.5985100000000007e-07,2.0868000000000002e-08,3,7
0.004257,0.0002195,9.450540000000002e-07,4.8729000000000006e-08,4,7
0.0083545,0.0005805,1.8546990000000002e-06,1.28871e-07,5,7
0.006755,0.000475,1.49961e-06,1.0545000000000001e-07,6,7
0.0031785,0.000272,7.056270000000001e-07,6.0384e-08,7,7
