gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009807782242898135
time constant:,0.2
reference phase:,173.497
notes:,"position 9, flipped"
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
-3.88e-05,-1.36e-05,-8.613600000000001e-08,-3.0192e-08,0,0
-5.04e-05,3.8e-06,-1.1188800000000002e-07,8.436e-09,1,0
-1.32e-05,-2.2e-05,-2.9304000000000002e-08,-4.884e-08,2,0
-4.56e-05,-2.52e-05,-1.0123199999999999e-07,-5.594400000000001e-08,3,0
-2.6e-05,-4e-06,-5.7720000000000003e-08,-8.879999999999999e-09,4,0
0.0001122,-0.000141,2.49084e-07,-3.130200000000001e-07,5,0
-1.68e-05,-5.2e-06,-3.7296e-08,-1.1544000000000002e-08,6,0
-2.72e-05,-5.2e-06,-6.0384e-08,-1.1544000000000002e-08,7,0
-4.56e-05,-6.8e-06,-1.0123199999999999e-07,-1.5096e-08,8,0
-2.46e-05,-5.8e-06,-5.461200000000001e-08,-1.2876000000000002e-08,9,0
-2.74e-05,-1.3e-05,-6.082800000000001e-08,-2.8860000000000002e-08,10,0
-3.62e-05,-1.16e-05,-8.0364e-08,-2.5752000000000005e-08,11,0
-7e-06,-2.32e-05,-1.554e-08,-5.150400000000001e-08,12,0
-5e-05,2.2e-06,-1.1100000000000001e-07,4.884000000000001e-09,13,0
-4.08e-05,-4.2e-06,-9.0576e-08,-9.324e-09,14,0
-4.94e-05,-1.74e-05,-1.0966800000000001e-07,-3.862800000000001e-08,0,1
-4.72e-05,-2.5e-05,-1.0478400000000002e-07,-5.550000000000001e-08,1,1
-2.24e-05,-1.92e-05,-4.9728e-08,-4.2624000000000005e-08,2,1
8.2e-06,-5.98e-05,1.8204000000000002e-08,-1.3275600000000003e-07,3,1
-3.64e-05,-1.46e-05,-8.0808e-08,-3.2412000000000006e-08,4,1
-7.2e-06,-1.84e-05,-1.5984000000000003e-08,-4.0848e-08,5,1
2.4e-06,-2.96e-05,5.328000000000001e-09,-6.571200000000001e-08,6,1
-2.58e-05,-7.6e-06,-5.7276e-08,-1.6872e-08,7,1
-4.3e-05,-2.44e-05,-9.546000000000001e-08,-5.4168000000000006e-08,8,1
-4.62e-05,-8.4e-06,-1.02564e-07,-1.8648e-08,9,1
-8.6e-06,-2.12e-05,-1.9092000000000003e-08,-4.7064000000000004e-08,10,1
-4.1e-05,-1.14e-05,-9.102e-08,-2.5307999999999997e-08,11,1
-2.8e-05,-1.6e-05,-6.216e-08,-3.5519999999999996e-08,12,1
-4.52e-05,-2.86e-05,-1.0034400000000001e-07,-6.349200000000001e-08,13,1
-4.26e-05,-1.08e-05,-9.457200000000001e-08,-2.3976000000000002e-08,14,1
-4.64e-05,-9.6e-06,-1.0300800000000002e-07,-2.1312000000000003e-08,0,2
-4.22e-05,-1.16e-05,-9.368400000000002e-08,-2.5752000000000005e-08,1,2
-6.58e-05,1.82e-05,-1.46076e-07,4.0404e-08,2,2
-3.3e-05,-1.28e-05,-7.326000000000001e-08,-2.8416e-08,3,2
-3.52e-05,-2.58e-05,-7.814400000000001e-08,-5.7276e-08,4,2
-1.8e-06,-1.02e-05,-3.996000000000001e-09,-2.2644e-08,5,2
1.52e-05,-2.36e-05,3.3744e-08,-5.239200000000001e-08,6,2
-1.44e-05,-2.06e-05,-3.1968000000000005e-08,-4.5732e-08,7,2
-4.36e-05,-2.38e-05,-9.679200000000002e-08,-5.2836e-08,8,2
-3.74e-05,-1.16e-05,-8.302800000000001e-08,-2.5752000000000005e-08,9,2
-4.38e-05,-1.58e-05,-9.723600000000001e-08,-3.507600000000001e-08,10,2
-3.68e-05,-1.42e-05,-8.1696e-08,-3.1524000000000005e-08,11,2
-5.28e-05,-1.76e-05,-1.1721600000000001e-07,-3.907200000000001e-08,12,2
-5.22e-05,-1.56e-05,-1.1588400000000002e-07,-3.4632e-08,13,2
-3.16e-05,-6.6e-06,-7.015200000000002e-08,-1.4652000000000001e-08,14,2
-3.8e-06,-6.8e-06,-8.436e-09,-1.5096e-08,0,3
-5.12e-05,-1.22e-05,-1.13664e-07,-2.7084000000000003e-08,1,3
-4.54e-05,-1.56e-05,-1.0078800000000002e-07,-3.4632e-08,2,3
-4.36e-05,-7.8e-06,-9.679200000000002e-08,-1.7316e-08,3,3
-2.64e-05,-4.82e-05,-5.8608000000000004e-08,-1.0700400000000001e-07,4,3
4.54e-05,1.4e-05,1.0078800000000002e-07,3.108e-08,5,3
2.4e-05,-1.62e-05,5.3280000000000005e-08,-3.5964000000000004e-08,6,3
