gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009808759128120516
time constant:,0.2
reference phase:,169.111
notes:,position 5
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
-2.18e-05,-2.44e-05,-4.839600000000001e-08,-5.4168000000000006e-08,0,0
7.76e-05,-1.28e-05,1.7227200000000002e-07,-2.8416e-08,1,0
-1.38e-05,-4.42e-05,-3.0636000000000004e-08,-9.8124e-08,2,0
4.4e-06,-6e-07,9.768000000000002e-09,-1.3320000000000002e-09,3,0
5.94e-05,-5.84e-05,1.3186800000000003e-07,-1.2964800000000002e-07,4,0
-7.54e-05,7.78e-05,-1.6738800000000004e-07,1.72716e-07,5,0
-0.0001904,-6.06e-05,-4.22688e-07,-1.34532e-07,6,0
-0.000161,3.18e-05,-3.5742000000000003e-07,7.059600000000002e-08,7,0
-9.4e-06,-4.52e-05,-2.0868000000000002e-08,-1.0034400000000001e-07,8,0
-8e-06,-9.2e-06,-1.7759999999999998e-08,-2.0424e-08,9,0
6e-05,-3.6e-05,1.332e-07,-7.992e-08,10,0
-4.8e-06,-1.72e-05,-1.0656000000000001e-08,-3.8184000000000006e-08,11,0
6.08e-05,-5.24e-05,1.34976e-07,-1.1632800000000002e-07,12,0
6.4e-06,-3.32e-05,1.4208e-08,-7.370400000000001e-08,13,0
5.56e-05,-3.2e-05,1.2343200000000002e-07,-7.103999999999999e-08,14,0
-1.16e-05,-2.92e-05,-2.5752000000000005e-08,-6.482400000000001e-08,0,1
4.92e-05,-5.34e-05,1.0922400000000003e-07,-1.1854800000000001e-07,1,1
-1.46e-05,-1.52e-05,-3.2412000000000006e-08,-3.3744e-08,2,1
2.2e-06,8e-06,4.884000000000001e-09,1.7759999999999998e-08,3,1
-1.32e-05,-3.72e-05,-2.9304000000000002e-08,-8.258400000000001e-08,4,1
-1.4e-06,-2.94e-05,-3.108e-09,-6.5268e-08,5,1
-6.34e-05,4.22e-05,-1.40748e-07,9.368400000000002e-08,6,1
-8.08e-05,-1.2e-06,-1.7937600000000003e-07,-2.6640000000000003e-09,7,1
2.42e-05,-1.96e-05,5.3724000000000005e-08,-4.3512e-08,8,1
-2e-05,-9.4e-06,-4.440000000000001e-08,-2.0868000000000002e-08,9,1
3.12e-05,-5.98e-05,6.9264e-08,-1.3275600000000003e-07,10,1
8e-06,0.0,1.7759999999999998e-08,0.0,11,1
7.42e-05,-1.5e-05,1.64724e-07,-3.33e-08,12,1
-1e-05,-3.82e-05,-2.2200000000000004e-08,-8.480400000000001e-08,13,1
5.26e-05,-1.3e-05,1.16772e-07,-2.8860000000000002e-08,14,1
3.4e-05,-7.8e-05,7.548e-08,-1.7316e-07,0,2
