um,uV/mW
-2.570967741935484,0.0259857347045
-1.9282258064516131,0.0216615731686
-1.285483870967742,0.0191703488201
-0.642741935483871,0.0165281411777
0.0,0.0108798561548
0.642741935483871,0.0113328060364
1.285483870967742,0.0120326136034
1.9282258064516131,0.0104374751038
2.570967741935484,0.00942135753623
3.213709677419355,0.00953534992309
3.8564516129032262,0.00763899975233
4.499193548387097,0.00613596106206
5.141935483870968,0.00656324378365
5.784677419354839,0.00522628671661
6.42741935483871,0.00923715791774
7.070161290322581,0.0075219876996
7.7129032258064525,0.00660249944006
8.355645161290324,0.00940172970803
8.998387096774193,0.00815460770083
9.641129032258064,0.00715434337908
10.283870967741937,0.00589816237425
10.926612903225807,0.00849054552965
11.569354838709678,0.0058845738778
12.212096774193547,0.00426527805126
12.85483870967742,0.00307552969572
13.49758064516129,0.00410674559272
14.140322580645162,0.00390518289543
14.783064516129034,0.00437700568871
15.425806451612905,0.00300456754761
16.068548387096776,0.0028256523444
16.71129032258065,0.00443966375566
17.354032258064517,0.00374589552042
17.996774193548386,0.00104102981109
18.63951612903226,0.000637149500046
19.282258064516128,-0.000598648760115
19.925,-0.00283924084085
20.567741935483873,-0.00102215689936
21.210483870967742,-0.0045393127296
21.853225806451615,-0.00101989214996
22.495967741935484,-0.00433775003231
23.138709677419357,-0.000705846898748
23.781451612903226,0.000500509619112
24.424193548387095,-0.000181934869089
25.06693548387097,-0.000525421862598
25.70967741935484,-0.00336617253638
26.352419354838712,-0.00119427785435
26.99516129032258,-0.000910429261915
27.63790322580645,-0.00291171282189
28.280645161290323,-0.00397086062825
28.923387096774192,-0.00410825542566
29.56612903225807,-0.00219529709258
30.208870967741937,-0.00249499893087
30.85161290322581,-0.00144189045627
31.49435483870968,-0.000853055610252
32.13709677419355,-0.00113388453681
32.77983870967742,-0.00292001690306
33.4225806451613,-0.0030000380488
34.065322580645166,-0.00302042079347
34.708064516129035,-0.00356396065133
35.350806451612904,-0.00239459504046
35.99354838709677,-0.00454988156017
36.63629032258065,-0.00297890038766
37.27903225806452,-0.00491601604775
37.92177419354839,-0.00146000845153
38.564516129032256,-0.00497791919823
39.207258064516125,-0.00536972084577
39.85,-0.00499603719349
40.49274193548387,-0.00499226261115
41.13548387096775,-0.00391650664247
41.778225806451616,-0.00812214629265
42.420967741935485,-0.00387498623666
43.06370967741936,-0.00369154153463
43.70645161290323,-0.00570188409224
44.3491935483871,-0.00458083313541
44.99193548387097,-0.00714603929791
45.63467741935484,-0.00469935502108
46.27741935483871,-0.00783980753315
46.92016129032258,-0.00575397332862
47.56290322580645,-0.00750764428669
48.20564516129032,-0.00526478745655
48.84838709677419,-0.00677839497739
49.491129032258065,-0.0088181792773
50.13387096774194,-0.0102147747454
50.77661290322581,-0.00734684707873
51.41935483870968,-0.00718680478725
52.06209677419355,-0.00750160495493
52.704838709677425,-0.00724795302126
53.347580645161294,-0.00974068720272
53.99032258064516,-0.00800513423992
54.63306451612903,-0.00539010359044
55.2758064516129,-0.00775978638741
55.91854838709678,-0.010223833743
56.561290322580646,-0.0087200401363
57.204032258064515,-0.00655871428484
57.846774193548384,-0.00649530130142
58.48951612903225,-0.00948175085377
59.13225806451614,-0.00895859374058
59.775000000000006,-0.00767599065933
60.417741935483875,-0.00586645588254
61.060483870967744,-0.0145970648494
61.70322580645162,-0.0109968682076
62.34596774193549,-0.0125557707166
62.98870967741936,-0.00963348906409
63.63145161290323,-0.0126274877811
64.2741935483871,-0.0107892661785
64.91693548387097,-0.0125648297142
65.55967741935484,-0.0146438696705
66.20241935483871,-0.0129317191182
66.8451612903226,-0.0180900633526
67.48790322580645,-0.0111621949143
68.13064516129033,-0.0136088791912
68.77338709677419,-0.0139183949436
69.41612903225807,-0.0122470098806
70.05887096774194,-0.0143909726533
70.70161290322581,-0.0154523852091
71.34435483870968,-0.0161582321078
71.98709677419355,-0.0137938337261
72.62983870967743,-0.0140127595022
73.2725806451613,-0.0154108648033
73.91532258064517,-0.0174008246162
74.55806451612904,-0.0193054788681
75.2008064516129,-0.0175601119912
75.84354838709677,-0.0142701860182
76.48629032258066,-0.0156599872381
77.12903225806451,-0.0207873798973
77.7717741935484,-0.0196331126158
78.41451612903225,-0.0209798835969
79.05725806451613,-0.0228566059395
79.7,-0.0258045547519
80.34274193548387,-0.0279319093622
80.98548387096774,-0.0330479782743
81.62822580645161,-0.031018762805
82.2709677419355,-0.0371796361105
82.91370967741936,-0.0400377498631
83.55645161290323,-0.0487109851783
84.1991935483871,-0.0389793569732
84.84193548387097,-0.0504503127235
85.48467741935484,-0.0454791877735
86.12741935483872,-0.0959876290651
86.77016129032258,-0.133284277228
87.41290322580646,-0.156112951258
88.05564516129031,-0.142656565194
88.6983870967742,-0.127177002992
89.34112903225807,-0.120061915269
89.98387096774194,-0.140659811133
90.62661290322582,-0.0905899763099
91.26935483870967,-0.087691097068
91.91209677419356,-0.0778016913208
92.55483870967743,-0.0693353031182
93.1975806451613,-0.0597780606175
