um,uV/mW
0.0,0.00365710054074
0.5127388535031847,-0.0125919011528
1.0254777070063694,-0.0124206522515
1.5382165605095541,-0.0108225401951
2.050955414012739,-0.0116704792618
2.5636942675159236,-0.0143529566708
3.0764331210191083,-0.0228108325648
3.589171974522293,-0.0199443977038
4.101910828025478,-0.0210867688501
4.614649681528663,-0.0292275640431
5.127388535031847,-0.0289883692772
5.640127388535032,-0.0102226021162
6.1528662420382165,0.013254078319
6.665605095541402,-0.00967626671999
7.178343949044586,-0.0121549065354
7.691082802547771,-0.022990887688
8.203821656050955,-0.0232273139739
8.71656050955414,-0.0107352149711
9.229299363057326,-0.00838969840487
9.742038216560509,-0.000721755783741
10.254777070063694,-0.00816044370985
10.76751592356688,-0.000990770761943
11.280254777070065,0.0026683658519
11.792993630573248,0.000438860873113
12.305732484076433,0.000270380451747
12.818471337579618,0.0059678930015
13.331210191082803,0.00446314391104
13.843949044585987,-0.00705229588689
14.356687898089172,-0.00531829210141
14.869426751592357,0.00398035126845
15.382165605095542,0.0107876462722
15.894904458598726,0.00334895834608
16.40764331210191,0.00374669346247
16.920382165605094,0.00217399850748
17.43312101910828,0.000805141146077
17.945859872611464,-0.00459517084412
18.45859872611465,0.00490731011933
18.971337579617835,-0.00434326752759
19.484076433121018,-0.0041493700048
19.996815286624205,-0.00338925694425
20.50955414012739,0.00389365911121
21.022292993630572,-0.00420183883869
21.53503184713376,0.00145037646804
22.047770700636942,0.00125924742516
22.56050955414013,0.00213260359326
23.073248407643312,0.00823779133019
23.585987261146496,0.00317720866264
24.098726114649683,0.00812731670256
24.611464968152866,0.00551278515811
25.12420382165605,0.00527635887221
25.636942675159236,0.00728214611581
26.14968152866242,0.0067739363718
26.662420382165607,0.00492945795868
27.17515923566879,0.00743351487551
27.687898089171973,0.00160287907662
28.20063694267516,0.0117621700639
28.713375796178344,0.014990982869
29.226114649681527,0.0235648703505
29.738853503184714,0.0301909763822
30.251592356687897,0.0391725390509
30.764331210191084,0.0376224927174
31.277070063694268,0.0359592032764
31.78980891719745,0.0382141253566
32.302547770700635,0.0360525662424
32.81528662420382,0.038058353486
33.32802547770701,0.0334507432486
33.84076433121019,0.0258761635935
34.353503184713375,0.0197737443364
34.86624203821656,0.0145319726968
35.37898089171974,0.0117815494233
35.89171974522293,0.00441080736171
36.404458598726116,0.00245308584105
36.9171974522293,0.016507939728
37.42993630573248,0.00209347637681
37.94267515923567,-0.00328418699188
38.455414012738856,0.00415726941415
38.968152866242036,-0.00701844106113
39.48089171974522,-0.00603184178548
39.99363057324841,0.0044445299029
40.50636942675159,-0.00732004473164
41.01910828025478,-0.0106140349214
41.531847133757964,-0.00523360307279
42.044585987261144,-0.0120834268396
42.55732484076433,-0.0116403944802
43.07006369426752,-0.00967990447965
43.5828025477707,-0.00790060345114
44.095541401273884,-0.0064836803668
44.60828025477707,-0.0053838379836
45.12101910828026,-0.00541642667591
45.63375796178344,-0.00311620735267
46.146496815286625,0.0066580570689
46.65923566878981,0.00553833454411
47.17197452229299,-0.00561472730966
47.68471337579618,-0.00533023530082
48.197452229299365,-0.00142196385037
48.710191082802545,0.0100962444275
49.22292993630573,-0.00968594222164
49.73566878980892,0.00926101391152
50.2484076433121,-0.00741831159071
50.761146496815286,-0.00989695140611
51.27388535031847,-0.00814029899911
51.78662420382165,-0.00484354032943
52.29936305732484,-0.0050120207508
52.81210191082803,-0.00228147761887
53.32484076433121,0.0095085141171
53.83757961783439,0.00934003369573
54.35031847133758,-0.00573123967928
54.86305732484077,-0.00988587748643
55.37579617834395,-0.00242177245889
55.888535031847134,0.0101156237869
56.40127388535032,7.23443871425e-05
56.9140127388535,-0.0202081119352
57.42675159235669,0.0282726466471
57.939490445859875,-0.00423806529065
58.452229299363054,-0.00857389206988
58.96496815286624,-0.00475621510547
59.47770700636943,-0.00311280580602
59.99044585987261,-0.00171853134319
60.503184713375795,-0.00360830699933
61.01592356687898,-0.00198754632139
61.52866242038217,-0.00154451396199
62.04140127388535,-0.00139591368221
62.554140127388536,-0.00156439410358
63.06687898089172,-0.00259352214233
63.5796178343949,-0.00296584015729
64.09235668789809,-0.00057502634801
64.60509554140127,-0.00534117693593
65.11783439490446,-0.00048166338205
65.63057324840764,0.0133693529113
66.14331210191082,-0.00156602873462
66.65605095541402,5.47319433169e-05
67.1687898089172,-0.00149531439017
67.68152866242038,-0.00179968654059
68.19426751592357,-0.00196816696196
68.70700636942675,-0.00172897219614
69.21974522292993,-0.00212393883261
69.73248407643312,-0.00260949995512
70.2452229299363,0.0142084857561
70.75796178343948,-0.00301440666238
71.27070063694268,-0.00304699535469
71.78343949044586,-0.00160742364883
72.29617834394904,-0.00465227900198
72.80891719745223,-0.00251060002932
73.32165605095541,-0.00270172907219
73.8343949044586,-0.00606366512649
74.34713375796179,-0.0029707440504
74.85987261146497,-0.00626473424016
75.37261146496816,-0.00568581015169
75.88535031847134,-0.00431418431037
76.39808917197452,-0.00794790382278
76.91082802547771,-0.00612330555126
77.42356687898089,-0.00703919048246
77.93630573248407,-0.00689059020268
78.44904458598727,-0.00721761097462
78.96178343949045,-0.00926592698132
79.47452229299363,-0.00619565452674
79.98726114649682,-0.00584321665338
80.5,-0.00868423441294
