gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009802897917934003
time constant:,0.2
reference phase:,169.111
notes:,position 10
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
-6.86e-05,4e-06,-1.5229200000000002e-07,8.879999999999999e-09,0,0
-5.34e-05,-1.6e-05,-1.1854800000000001e-07,-3.5519999999999996e-08,1,0
-9.34e-05,1.94e-05,-2.0734799999999999e-07,4.3068000000000006e-08,2,0
-6.28e-05,6.6e-06,-1.39416e-07,1.4652000000000001e-08,3,0
-7.04e-05,4.6e-06,-1.5628800000000003e-07,1.0212e-08,4,0
-4.52e-05,-3.8e-06,-1.0034400000000001e-07,-8.436e-09,5,0
-6.34e-05,-3e-06,-1.40748e-07,-6.6600000000000006e-09,6,0
-7.16e-05,8.4e-06,-1.58952e-07,1.8648e-08,7,0
-7.18e-05,3.4e-06,-1.59396e-07,7.548e-09,8,0
-2.92e-05,-1.18e-05,-6.482400000000001e-08,-2.6196000000000005e-08,9,0
-1.38e-05,-6.94e-05,-3.0636000000000004e-08,-1.5406800000000003e-07,10,0
-6.5e-05,-5.2e-06,-1.4430000000000001e-07,-1.1544000000000002e-08,11,0
-5e-05,8e-06,-1.1100000000000001e-07,1.7759999999999998e-08,12,0
-7.62e-05,8.6e-06,-1.69164e-07,1.9092000000000003e-08,13,0
-5.9e-05,7.2e-06,-1.3098e-07,1.5984000000000003e-08,14,0
-6.34e-05,1.32e-05,-1.40748e-07,2.9304000000000002e-08,0,1
3.36e-05,-4.12e-05,7.4592e-08,-9.1464e-08,1,1
-5.32e-05,-3.8e-06,-1.1810400000000001e-07,-8.436e-09,2,1
-0.0001172,1.7e-05,-2.6018400000000005e-07,3.774e-08,3,1
-7.12e-05,4.4e-06,-1.58064e-07,9.768000000000002e-09,4,1
-7.12e-05,5.6e-06,-1.58064e-07,1.2432e-08,5,1
-6.26e-05,8.2e-06,-1.38972e-07,1.8204000000000002e-08,6,1
-6.08e-05,-2.18e-05,-1.34976e-07,-4.839600000000001e-08,7,1
-5.24e-05,9.4e-06,-1.1632800000000002e-07,2.0868000000000002e-08,8,1
-4.96e-05,-2.8e-06,-1.10112e-07,-6.216e-09,9,1
-6.66e-05,2.4e-06,-1.4785200000000002e-07,5.328000000000001e-09,10,1
-5.86e-05,4.2e-05,-1.3009200000000002e-07,9.324e-08,11,1
-7.42e-05,-5.4e-06,-1.64724e-07,-1.1988000000000001e-08,12,1
-5.44e-05,4e-06,-1.20768e-07,8.879999999999999e-09,13,1
-5.1e-05,1.06e-05,-1.1322e-07,2.3532000000000002e-08,14,1
-7.32e-05,-2.6e-06,-1.6250400000000004e-07,-5.772000000000001e-09,0,2
-6.5e-05,6.8e-06,-1.4430000000000001e-07,1.5096e-08,1,2
-7.44e-05,8e-06,-1.6516800000000001e-07,1.7759999999999998e-08,2,2
-6.94e-05,1.92e-05,-1.5406800000000003e-07,4.2624000000000005e-08,3,2
