gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009809735993113343
time constant:,0.2
reference phase:,173.497
notes:,"position 1, flipped"
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
0.0002912,-3.02e-05,6.46464e-07,-6.7044e-08,0,0
0.0003062,-4.44e-05,6.797640000000001e-07,-9.856800000000001e-08,1,0
0.000317,-4.28e-05,7.037400000000001e-07,-9.5016e-08,2,0
0.0002612,-9.2e-06,5.79864e-07,-2.0424e-08,3,0
0.000254,-3.38e-05,5.6388e-07,-7.503600000000001e-08,4,0
0.0003468,-1.16e-05,7.698960000000001e-07,-2.5752000000000005e-08,5,0
0.0004704,-4.94e-05,1.044288e-06,-1.0966800000000001e-07,6,0
0.0004916,-5.58e-05,1.091352e-06,-1.2387600000000002e-07,7,0
0.0004066,-4.06e-05,9.026520000000001e-07,-9.0132e-08,8,0
0.0003022,-4.42e-05,6.70884e-07,-9.8124e-08,9,0
0.000255,-2.52e-05,5.661000000000001e-07,-5.594400000000001e-08,10,0
0.000304,-3.82e-05,6.748800000000001e-07,-8.480400000000001e-08,11,0
0.0002212,-2.94e-05,4.91064e-07,-6.5268e-08,12,0
0.0001616,-1.76e-05,3.5875200000000006e-07,-3.907200000000001e-08,13,0
0.0003062,-2.3e-05,6.797640000000001e-07,-5.106e-08,14,0
0.000284,-3.68e-05,6.304800000000001e-07,-8.1696e-08,0,1
0.0002732,-3.56e-05,6.065040000000001e-07,-7.9032e-08,1,1
0.0002658,-4e-05,5.90076e-07,-8.880000000000001e-08,2,1
0.0002364,-4.78e-05,5.24808e-07,-1.0611600000000001e-07,3,1
0.0002752,-4.16e-05,6.109440000000001e-07,-9.235200000000002e-08,4,1
0.0003606,-4.58e-05,8.00532e-07,-1.01676e-07,5,1
0.0004718,-5.08e-05,1.0473960000000002e-06,-1.1277600000000002e-07,6,1
0.0005244,-0.0001148,1.164168e-06,-2.5485600000000004e-07,7,1
0.00044,-3.66e-05,9.768000000000001e-07,-8.125200000000002e-08,8,1
0.0003176,-3.5e-05,7.050720000000002e-07,-7.77e-08,9,1
0.000299,-3.62e-05,6.637800000000001e-07,-8.0364e-08,10,1
0.0003022,-3.48e-05,6.70884e-07,-7.725600000000001e-08,11,1
0.000227,-2.96e-05,5.0394e-07,-6.571200000000001e-08,12,1
0.00016,-2.28e-05,3.5520000000000006e-07,-5.0615999999999995e-08,13,1
0.000271,-2.74e-05,6.0162e-07,-6.082800000000001e-08,14,1
0.000267,-0.000103,5.9274e-07,-2.2866e-07,0,2
0.0002532,-3.34e-05,5.62104e-07,-7.414800000000001e-08,1,2
0.000253,-3.4e-05,5.6166e-07,-7.548e-08,2,2
0.000239,-2.1e-05,5.305800000000001e-07,-4.662e-08,3,2
0.0002642,-3.22e-05,5.865240000000002e-07,-7.1484e-08,4,2
0.0003356,-3.38e-05,7.450320000000001e-07,-7.503600000000001e-08,5,2
0.000441,-4.98e-05,9.790200000000002e-07,-1.10556e-07,6,2
0.0004978,-4.4e-05,1.105116e-06,-9.768e-08,7,2
0.0004418,-3.96e-05,9.80796e-07,-8.791200000000001e-08,8,2
0.0002998,-1.34e-05,6.655560000000001e-07,-2.9748000000000003e-08,9,2
0.0002802,-3.18e-05,6.22044e-07,-7.059600000000002e-08,10,2
0.0003118,-3.32e-05,6.92196e-07,-7.370400000000001e-08,11,2
0.0002244,-3.3e-05,4.98168e-07,-7.326000000000001e-08,12,2
0.000139,-1.2e-05,3.0858000000000003e-07,-2.6640000000000002e-08,13,2
0.0002076,-2.48e-05,4.60872e-07,-5.5056e-08,14,2
0.0002622,-3.28e-05,5.82084e-07,-7.281600000000001e-08,0,3
0.0002834,-4.1e-05,6.291480000000001e-07,-9.102e-08,1,3
0.0002188,-3.4e-05,4.857360000000001e-07,-7.548e-08,2,3
0.0002752,-4.7e-05,6.109440000000001e-07,-1.0434e-07,3,3
0.000246,-4.12e-05,5.461200000000001e-07,-9.1464e-08,4,3
