gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.00980094418794835
time constant:,0.2
reference phase:,169.111
notes:,position 3
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
4.64e-05,1e-06,1.0300800000000002e-07,2.2199999999999998e-09,0,0
0.0001018,-2.26e-05,2.25996e-07,-5.017200000000001e-08,1,0
3.62e-05,-9.6e-06,8.0364e-08,-2.1312000000000003e-08,2,0
0.0001114,-3.98e-05,2.47308e-07,-8.8356e-08,3,0
4.28e-05,-1.42e-05,9.5016e-08,-3.1524000000000005e-08,4,0
0.0001296,-4.2e-05,2.8771200000000003e-07,-9.324e-08,5,0
7.38e-05,-1.68e-05,1.63836e-07,-3.7296e-08,6,0
0.0001196,-7e-06,2.6551200000000006e-07,-1.554e-08,7,0
6.72e-05,-5.92e-05,1.49184e-07,-1.3142400000000003e-07,8,0
0.0001044,-2.6e-05,2.3176800000000004e-07,-5.7720000000000003e-08,9,0
6.6e-06,-4.46e-05,1.4652000000000001e-08,-9.901200000000001e-08,10,0
9.38e-05,-2.32e-05,2.08236e-07,-5.150400000000001e-08,11,0
4.52e-05,-4.98e-05,1.0034400000000001e-07,-1.10556e-07,12,0
8.98e-05,-6.52e-05,1.99356e-07,-1.4474400000000002e-07,13,0
5.1e-05,-9.2e-06,1.1322e-07,-2.0424e-08,14,0
6.8e-05,-6.2e-05,1.5096e-07,-1.3764e-07,0,1
6.54e-05,-7e-06,1.4518800000000004e-07,-1.554e-08,1,1
7.34e-05,-5.92e-05,1.62948e-07,-1.3142400000000003e-07,2,1
6.16e-05,-1.12e-05,1.3675200000000003e-07,-2.4864e-08,3,1
0.0001098,-2.9e-05,2.4375600000000006e-07,-6.438e-08,4,1
8.56e-05,-1.9e-05,1.90032e-07,-4.2180000000000004e-08,5,1
0.0001486,-3.42e-05,3.2989200000000005e-07,-7.5924e-08,6,1
9.22e-05,-1.34e-05,2.0468400000000003e-07,-2.9748000000000003e-08,7,1
6.82e-05,-5e-05,1.5140400000000002e-07,-1.1100000000000001e-07,8,1
6.98e-05,5.4e-06,1.54956e-07,1.1988000000000001e-08,9,1
7.22e-05,-5.34e-05,1.6028400000000003e-07,-1.1854800000000001e-07,10,1
8.88e-05,-5.6e-06,1.9713600000000003e-07,-1.2432e-08,11,1
7.2e-05,-8.14e-05,1.5984e-07,-1.80708e-07,12,1
6.92e-05,-6e-06,1.5362400000000003e-07,-1.3320000000000001e-08,13,1
3.5e-05,-4.8e-05,7.77e-08,-1.0656000000000001e-07,14,1
9.82e-05,-3.7e-05,2.1800400000000002e-07,-8.214e-08,0,2
4.28e-05,-1.84e-05,9.5016e-08,-4.0848e-08,1,2
9.74e-05,-4.76e-05,2.16228e-07,-1.05672e-07,2,2
4.28e-05,-2.6e-05,9.5016e-08,-5.7720000000000003e-08,3,2
9.22e-05,-5.8e-05,2.0468400000000003e-07,-1.2876e-07,4,2
7.04e-05,-1e-06,1.5628800000000003e-07,-2.2199999999999998e-09,5,2
0.0001494,-3.92e-05,3.31668e-07,-8.7024e-08,6,2
6.16e-05,7.08e-05,1.3675200000000003e-07,1.57176e-07,7,2
9.68e-05,-4.82e-05,2.1489600000000002e-07,-1.0700400000000001e-07,8,2
3.66e-05,-1.66e-05,8.125200000000002e-08,-3.6852000000000005e-08,9,2
0.0001104,-6.88e-05,2.4508800000000003e-07,-1.5273600000000003e-07,10,2
4.82e-05,-4.2e-06,1.0700400000000001e-07,-9.324e-09,11,2
9.2e-05,-4.6e-05,2.0424e-07,-1.0212e-07,12,2
7.18e-05,-3.4e-06,1.59396e-07,-7.548e-09,13,2
0.000107,-1.8e-05,2.3754e-07,-3.996e-08,14,2
8.76e-05,-1.3e-05,1.9447200000000002e-07,-2.8860000000000002e-08,0,3
3.88e-05,-4.98e-05,8.613600000000001e-08,-1.10556e-07,1,3
7.32e-05,-2e-06,1.6250400000000004e-07,-4.4399999999999996e-09,2,3
6.52e-05,-3.88e-05,1.4474400000000002e-07,-8.613600000000001e-08,3,3
0.000105,-7.6e-06,2.3310000000000002e-07,-1.6872e-08,4,3
8.42e-05,-7.34e-05,1.8692400000000001e-07,-1.62948e-07,5,3
0.000156,8e-07,3.4632e-07,1.776e-09,6,3
0.0001188,-1.14e-05,2.6373600000000005e-07,-2.5307999999999997e-08,7,3
8.7e-05,-7.6e-06,1.9314000000000002e-07,-1.6872e-08,8,3
8.88e-05,-5.14e-05,1.9713600000000003e-07,-1.1410800000000002e-07,9,3
0.0001354,-9.8e-05,3.0058800000000007e-07,-2.1756000000000002e-07,10,3
7e-05,-5.4e-05,1.554e-07,-1.1988e-07,11,3
7.6e-05,-8e-07,1.6872000000000002e-07,-1.776e-09,12,3
5.76e-05,-5.66e-05,1.2787200000000002e-07,-1.2565200000000002e-07,13,3
8.14e-05,6.32e-05,1.80708e-07,1.4030400000000004e-07,14,3
1.68e-05,-3.1e-05,3.7296e-08,-6.882e-08,0,4
0.0001,-2.5e-05,2.2200000000000003e-07,-5.550000000000001e-08,1,4
4.34e-05,-3.82e-05,9.634800000000001e-08,-8.480400000000001e-08,2,4
9.88e-05,-1.5e-05,2.1933600000000003e-07,-3.33e-08,3,4
4.16e-05,-1.8e-05,9.235200000000002e-08,-3.996e-08,4,4
0.0001052,-3.56e-05,2.33544e-07,-7.9032e-08,5,4
