gain:,10000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.00980094418794835
time constant:,0.2
reference phase:,171.331
notes:,position 2
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
0.0009765,-8.295e-05,2.1678300000000004e-07,-1.84149e-08,0,0
0.00082055,-6.56e-05,1.821621e-07,-1.45632e-08,1,0
0.00093135,-3.74e-05,2.067597e-07,-8.3028e-09,2,0
0.0010005,-4.28e-05,2.2211100000000005e-07,-9.5016e-09,3,0
0.0008428,-2.71e-05,1.871016e-07,-6.016200000000001e-09,4,0
0.000864,1.2e-06,1.9180800000000002e-07,2.6640000000000003e-10,5,0
0.0010323,-7.23e-05,2.2917060000000007e-07,-1.60506e-08,6,0
0.001109,9.46e-05,2.46198e-07,2.10012e-08,7,0
0.0013009,-0.0001075,2.887998e-07,-2.3865000000000002e-08,8,0
0.0010658,-0.0001172,2.3660760000000003e-07,-2.6018400000000007e-08,9,0
0.001001,-5.06e-05,2.22222e-07,-1.1233200000000001e-08,10,0
0.0009374,-8.49e-05,2.0810280000000004e-07,-1.8847800000000004e-08,11,0
0.0009104,-6.38e-05,2.0210880000000004e-07,-1.4163600000000002e-08,12,0
0.0012532,-5.76e-05,2.782104000000001e-07,-1.2787200000000002e-08,13,0
0.0008445,-9.74e-05,1.87479e-07,-2.16228e-08,14,0
0.0008295,-9.07e-05,1.8414900000000004e-07,-2.01354e-08,0,1
0.0008493,-0.000155,1.885446e-07,-3.441e-08,1,1
0.0008965,-6.4e-06,1.9902300000000005e-07,-1.4208e-09,2,1
0.0003148,0.0001412,6.988560000000001e-08,3.1346400000000003e-08,3,1
0.0008402,-9.49e-05,1.8652440000000003e-07,-2.1067800000000003e-08,4,1
0.0008218,1.95e-05,1.8243960000000002e-07,4.329e-09,5,1
0.0008464,9.96e-05,1.8790080000000003e-07,2.21112e-08,6,1
0.0009855,-3.9e-06,2.18781e-07,-8.658e-10,7,1
0.0010375,4e-07,2.3032500000000002e-07,8.88e-11,8,1
0.000964,-8.22e-05,2.1400800000000005e-07,-1.8248400000000004e-08,9,1
0.0013604,0.0001513,3.020088000000001e-07,3.35886e-08,10,1
0.0011226,0.0003169,2.4921720000000006e-07,7.035180000000001e-08,11,1
0.0010036,-0.0001014,2.2279920000000002e-07,-2.25108e-08,12,1
0.0008783,-0.0001014,1.9498260000000002e-07,-2.25108e-08,13,1
0.0010709,0.0001419,2.3773980000000003e-07,3.15018e-08,14,1
0.0009075,-7.44e-05,2.01465e-07,-1.65168e-08,0,2
0.0008039,-4.56e-05,1.7846580000000002e-07,-1.01232e-08,1,2
0.0008053,3.02e-05,1.7877660000000002e-07,6.7044e-09,2,2
0.0007451,1.58e-05,1.654122e-07,3.5076000000000006e-09,3,2
0.0009104,-9.62e-05,2.0210880000000004e-07,-2.13564e-08,4,2
0.0007445,-8.85e-05,1.6527900000000003e-07,-1.9647e-08,5,2
0.0008706,-4.01e-05,1.9327320000000002e-07,-8.9022e-09,6,2
0.0007993,-2.21e-05,1.7744460000000002e-07,-4.9062e-09,7,2
0.0008695,-5.43e-05,1.9302900000000003e-07,-1.2054600000000001e-08,8,2
0.0008757,-3.71e-05,1.9440540000000002e-07,-8.236200000000001e-09,9,2
0.0008185,6.14e-05,1.81707e-07,1.3630800000000002e-08,10,2
0.001082,2.78e-05,2.4020400000000005e-07,6.1716000000000005e-09,11,2
0.0008991,4.6e-05,1.9960020000000002e-07,1.0212e-08,12,2
0.0008916,-4.46e-05,1.9793520000000002e-07,-9.901200000000001e-09,13,2
0.0007883,-9.9e-06,1.7500260000000003e-07,-2.1978e-09,14,2
0.0007418,-9.13e-05,1.6467960000000002e-07,-2.0268600000000003e-08,0,3
0.0008098,2.74e-05,1.7977559999999999e-07,6.0828e-09,1,3
0.0007595,-9.33e-05,1.6860900000000002e-07,-2.0712600000000003e-08,2,3
0.0010073,-0.0004136,2.2362060000000002e-07,-9.181920000000002e-08,3,3
0.000818,-7.26e-05,1.8159600000000003e-07,-1.6117200000000002e-08,4,3
0.0007257,-7.24e-05,1.6110540000000003e-07,-1.60728e-08,5,3
0.0007278,-0.000102,1.6157160000000002e-07,-2.2644e-08,6,3
0.0007181,-8.94e-05,1.5941820000000002e-07,-1.9846800000000005e-08,7,3
0.0007435,-6.11e-05,1.6505700000000002e-07,-1.35642e-08,8,3
0.0008091,9.07e-05,1.7962020000000003e-07,2.01354e-08,9,3
0.0006078,-0.0004498,1.349316e-07,-9.985560000000001e-08,10,3
0.0007205,-3.8e-06,1.5995100000000003e-07,-8.436000000000001e-10,11,3
0.00076,2.56e-05,1.6872000000000002e-07,5.6832e-09,12,3
0.0007392,-2.59e-05,1.641024e-07,-5.7498e-09,13,3
0.0008126,-8.68e-05,1.8039720000000003e-07,-1.92696e-08,14,3
0.0003425,-0.000241,7.6035e-08,-5.350200000000001e-08,0,4
0.0007579,0.0001258,1.6825380000000003e-07,2.7927600000000002e-08,1,4
0.0008253,9.55e-05,1.832166e-07,2.1201000000000002e-08,2,4
0.0007153,2.44e-05,1.5879660000000002e-07,5.4168000000000006e-09,3,4
