gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009803874782926828
time constant:,0.2
reference phase:,-11.598
notes:,"position 3, flipped"
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
8.7e-05,1.85e-06,1.9314000000000002e-07,4.107000000000001e-09,0,0
8.345e-05,-4.25e-06,1.85259e-07,-9.435e-09,1,0
8.37e-05,9.1e-06,1.8581400000000003e-07,2.0202e-08,2,0
7.96e-05,-1.085e-05,1.76712e-07,-2.4087000000000003e-08,3,0
8.2e-05,-3.95e-06,1.8204e-07,-8.769000000000002e-09,4,0
8.12e-05,-7.7e-06,1.80264e-07,-1.7094000000000004e-08,5,0
6.995e-05,-1.26e-05,1.5528900000000003e-07,-2.7972000000000004e-08,6,0
7.45e-05,-1.65e-06,1.6539000000000003e-07,-3.6630000000000003e-09,7,0
3.79e-05,-1.49e-05,8.413800000000001e-08,-3.307800000000001e-08,8,0
5.04e-05,-1e-05,1.1188800000000002e-07,-2.2200000000000004e-08,9,0
6.625e-05,-4.15e-06,1.47075e-07,-9.213000000000001e-09,10,0
7.695e-05,5.2e-06,1.7082900000000003e-07,1.1544000000000002e-08,11,0
7.475e-05,-2.15e-06,1.6594500000000002e-07,-4.773000000000001e-09,12,0
8.74e-05,-7.95e-06,1.94028e-07,-1.7649000000000005e-08,13,0
8.265e-05,-7.3e-06,1.8348300000000003e-07,-1.6206000000000003e-08,14,0
5.325e-05,6.6e-06,1.18215e-07,1.4652000000000001e-08,0,1
7.15e-05,-1.405e-05,1.5873000000000002e-07,-3.1191e-08,1,1
7.72e-05,-6.95e-06,1.7138400000000005e-07,-1.5429000000000002e-08,2,1
8.06e-05,1.135e-05,1.78932e-07,2.5197000000000004e-08,3,1
6.645e-05,6.95e-06,1.47519e-07,1.5429000000000002e-08,4,1
7.52e-05,-1.5e-06,1.6694400000000002e-07,-3.3300000000000003e-09,5,1
9.18e-05,7.5e-07,2.03796e-07,1.6650000000000001e-09,6,1
7.63e-05,-1.44e-05,1.6938600000000003e-07,-3.1968000000000005e-08,7,1
4.845e-05,-1.01e-05,1.07559e-07,-2.2422000000000004e-08,8,1
4.74e-05,4.5e-06,1.0522800000000002e-07,9.99e-09,9,1
