gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009797524685078909
time constant:,0.2
reference phase:,-11.598
notes:,"position 3, flipped"
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
8.82e-05,6e-06,1.9580400000000002e-07,1.3320000000000001e-08,0,0
8.27e-05,3.36e-05,1.8359400000000002e-07,7.4592e-08,1,0
7.805e-05,1.67e-05,1.7327100000000002e-07,3.7074000000000005e-08,2,0
7.145e-05,9.3e-06,1.58619e-07,2.0646000000000002e-08,3,0
5.76e-05,5.75e-06,1.2787200000000002e-07,1.2765e-08,4,0
2.91e-05,4.5e-06,6.4602e-08,9.99e-09,5,0
6.2e-05,2.685e-05,1.3764e-07,5.9607e-08,6,0
6.795e-05,2.93e-05,1.5084900000000003e-07,6.504600000000001e-08,7,0
4.215e-05,2.745e-05,9.357300000000001e-08,6.093900000000001e-08,8,0
7.985e-05,1.79e-05,1.7726700000000002e-07,3.9738e-08,9,0
2.95e-05,2.875e-05,6.549e-08,6.3825e-08,10,0
0.0001156,3.605e-05,2.5663200000000004e-07,8.003100000000001e-08,11,0
8.645e-05,1.04e-05,1.9191900000000004e-07,2.3088000000000005e-08,12,0
5.305e-05,-4.73e-05,1.1777100000000002e-07,-1.0500600000000001e-07,13,0
8.05e-05,1.35e-06,1.7871000000000002e-07,2.9970000000000003e-09,14,0
8.595e-05,1.345e-05,1.90809e-07,2.9859e-08,0,1
9.56e-05,2.995e-05,2.1223200000000002e-07,6.648900000000001e-08,1,1
6.87e-05,8.9e-06,1.52514e-07,1.9758e-08,2,1
7.635e-05,5.7e-06,1.69497e-07,1.2653999999999999e-08,3,1
6.82e-05,-3.85e-06,1.5140400000000002e-07,-8.547000000000002e-09,4,1
2.36e-05,5e-06,5.239200000000001e-08,1.1100000000000002e-08,5,1
2.3e-05,-2.5e-07,5.106e-08,-5.549999999999999e-10,6,1
6.055e-05,1.04e-05,1.34421e-07,2.3088000000000005e-08,7,1
6.925e-05,4.055e-05,1.5373500000000002e-07,9.002100000000001e-08,8,1
9.15e-05,-1.43e-05,2.0313000000000002e-07,-3.1746000000000005e-08,9,1
7.7e-05,1.855e-05,1.7094000000000002e-07,4.1181e-08,10,1
4.105e-05,-8.4e-06,9.113100000000001e-08,-1.8648e-08,11,1
9.3e-05,1.12e-05,2.0646000000000004e-07,2.4864e-08,12,1
8.18e-05,1.5e-05,1.81596e-07,3.33e-08,13,1
8.28e-05,6.3e-06,1.83816e-07,1.3986000000000002e-08,14,1
7.53e-05,7.25e-06,1.67166e-07,1.6095e-08,0,2
6.825e-05,1.335e-05,1.5151500000000002e-07,2.9637000000000003e-08,1,2
6.685e-05,6.55e-06,1.4840700000000001e-07,1.4541000000000003e-08,2,2
5.525e-05,-4e-05,1.2265500000000004e-07,-8.880000000000001e-08,3,2
6.635e-05,1.18e-05,1.47297e-07,2.6196000000000005e-08,4,2
1.68e-05,1.215e-05,3.7296e-08,2.6973000000000003e-08,5,2
1.925e-05,2.745e-05,4.2735000000000005e-08,6.093900000000001e-08,6,2
5.76e-05,-1.53e-05,1.2787200000000002e-07,-3.3966e-08,7,2
7.41e-05,1.82e-05,1.6450200000000003e-07,4.0404e-08,8,2
6.76e-05,1.005e-05,1.5007200000000002e-07,2.2311000000000004e-08,9,2
3.805e-05,2.065e-05,8.447100000000002e-08,4.584300000000001e-08,10,2
7.545e-05,1.16e-05,1.67499e-07,2.5752000000000005e-08,11,2
6.3e-05,1.65e-06,1.3986e-07,3.6630000000000003e-09,12,2
7.16e-05,9.2e-06,1.58952e-07,2.0424e-08,13,2
9.805e-05,-7.2e-06,2.1767100000000002e-07,-1.5984000000000003e-08,14,2
4.705e-05,1.71e-05,1.0445100000000001e-07,3.7962e-08,0,3
5.365e-05,-3.225e-05,1.1910300000000002e-07,-7.159500000000001e-08,1,3
7.68e-05,1.055e-05,1.7049600000000002e-07,2.3421000000000005e-08,2,3
7.61e-05,1.885e-05,1.6894200000000003e-07,4.184700000000001e-08,3,3
6.275e-05,3e-06,1.39305e-07,6.6600000000000006e-09,4,3
2.505e-05,3.15e-06,5.5611e-08,6.993000000000001e-09,5,3
2.2e-05,7.2e-06,4.884e-08,1.5984000000000003e-08,6,3
5.41e-05,4.7e-06,1.20102e-07,1.0434000000000001e-08,7,3
6.355e-05,3.065e-05,1.4108100000000002e-07,6.8043e-08,8,3
6.405e-05,1.11e-05,1.42191e-07,2.4642000000000003e-08,9,3
6.015e-05,4.19e-05,1.33533e-07,9.3018e-08,10,3
7.285e-05,1.185e-05,1.61727e-07,2.6307000000000005e-08,11,3
7.425e-05,2.005e-05,1.6483500000000003e-07,4.4511e-08,12,3
4.275e-05,-4.35e-05,9.490500000000002e-08,-9.657000000000001e-08,13,3
