gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009793618155667145
time constant:,0.2
reference phase:,-11.598
notes:,"position 10, flipped"
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
-4.48e-05,5.9e-06,-9.9456e-08,1.3098000000000003e-08,0,0
-6.135e-05,3.01e-05,-1.36197e-07,6.6822e-08,1,0
-5.425e-05,-5.62e-05,-1.20435e-07,-1.24764e-07,2,0
-3.345e-05,-4.75e-06,-7.4259e-08,-1.0545000000000001e-08,3,0
-3.885e-05,4.8e-06,-8.624700000000002e-08,1.0656000000000001e-08,4,0
-2.875e-05,7.1e-06,-6.3825e-08,1.5762000000000002e-08,5,0
-2.94e-05,6.05e-06,-6.5268e-08,1.3431000000000001e-08,6,0
-1.21e-05,6.25e-06,-2.6862000000000003e-08,1.3875000000000002e-08,7,0
-3.68e-05,1.55e-06,-8.1696e-08,3.441e-09,8,0
-1.85e-05,-1.305e-05,-4.107e-08,-2.8971000000000005e-08,9,0
-1.57e-05,1.7e-05,-3.4854e-08,3.774e-08,10,0
-3.81e-05,4.55e-06,-8.4582e-08,1.0101e-08,11,0
-3.71e-05,1.1e-06,-8.2362e-08,2.4420000000000005e-09,12,0
-3.375e-05,-6.9e-06,-7.4925e-08,-1.5318000000000002e-08,13,0
-4.35e-06,-3.26e-05,-9.657000000000002e-09,-7.237200000000001e-08,14,0
-7.065e-05,8.15e-06,-1.5684300000000002e-07,1.8093000000000002e-08,0,1
-4.005e-05,2.5e-07,-8.891100000000001e-08,5.549999999999999e-10,1,1
-3.04e-05,1.55e-06,-6.7488e-08,3.441e-09,2,1
-7.465e-05,6.1e-06,-1.65723e-07,1.3542000000000001e-08,3,1
-3.835e-05,-3.2e-06,-8.513699999999999e-08,-7.104e-09,4,1
-2.575e-05,4.35e-06,-5.7165e-08,9.657000000000002e-09,5,1
-2.805e-05,5.25e-06,-6.2271e-08,1.1655e-08,6,1
-3.15e-05,1.085e-05,-6.993e-08,2.4087000000000003e-08,7,1
-3.135e-05,7.6e-06,-6.959700000000002e-08,1.6872e-08,8,1
-2.89e-05,7.05e-06,-6.415800000000001e-08,1.5651000000000002e-08,9,1
-3.595e-05,4e-06,-7.980900000000001e-08,8.879999999999999e-09,10,1
-4.725e-05,-5.2e-06,-1.0489500000000001e-07,-1.1544000000000002e-08,11,1
-3.46e-05,-4.75e-06,-7.681200000000001e-08,-1.0545000000000001e-08,12,1
-3.31e-05,2.75e-06,-7.3482e-08,6.105e-09,13,1
-1.39e-05,-1.335e-05,-3.0858000000000004e-08,-2.9637000000000003e-08,14,1
-5.36e-05,5.75e-06,-1.1899200000000001e-07,1.2765e-08,0,2
-5.625e-05,2.395e-05,-1.24875e-07,5.3169000000000004e-08,1,2
-4.85e-05,1.1e-06,-1.0767000000000001e-07,2.4420000000000005e-09,2,2
-4.89e-05,1.43e-05,-1.0855800000000001e-07,3.1746000000000005e-08,3,2
-4.325e-05,5.3e-06,-9.6015e-08,1.1766000000000001e-08,4,2
-3.43e-05,1.95e-06,-7.614600000000001e-08,4.329e-09,5,2
-1.935e-05,-3e-06,-4.2957000000000005e-08,-6.6600000000000006e-09,6,2
-2.835e-05,-7.5e-07,-6.293700000000002e-08,-1.6650000000000001e-09,7,2
-4.085e-05,-8e-07,-9.0687e-08,-1.776e-09,8,2
-5.005e-05,1.605e-05,-1.11111e-07,3.5631e-08,9,2
-4.825e-05,7.6e-06,-1.07115e-07,1.6872e-08,10,2
-3.555e-05,-1.17e-05,-7.8921e-08,-2.5974e-08,11,2
-3.495e-05,1.05e-06,-7.758900000000002e-08,2.331e-09,12,2
-4.65e-05,-8.95e-06,-1.0323000000000002e-07,-1.9869e-08,13,2
-5.69e-05,4.45e-05,-1.26318e-07,9.879000000000001e-08,14,2
-4.405e-05,6.75e-06,-9.779100000000002e-08,1.4985e-08,0,3
-3.9e-05,2.865e-05,-8.658e-08,6.3603e-08,1,3
-4.215e-05,3.5e-06,-9.357300000000001e-08,7.77e-09,2,3
-3.815e-05,-5.35e-06,-8.469300000000002e-08,-1.1877e-08,3,3
-1.365e-05,9.45e-06,-3.0303000000000003e-08,2.0979e-08,4,3
-3.2e-05,3.15e-06,-7.103999999999999e-08,6.993000000000001e-09,5,3
-1.95e-05,2.6e-06,-4.329e-08,5.772000000000001e-09,6,3
-3.43e-05,5.4e-06,-7.614600000000001e-08,1.1988000000000001e-08,7,3
-4.9e-05,6.255e-05,-1.0878000000000001e-07,1.3886100000000002e-07,8,3
-4.88e-05,-3.195e-05,-1.0833600000000001e-07,-7.0929e-08,9,3
-4.725e-05,-6.3e-06,-1.0489500000000001e-07,-1.3986000000000002e-08,10,3
-4.495e-05,2.785e-05,-9.978900000000002e-08,6.1827e-08,11,3
-3.935e-05,-2.11e-05,-8.7357e-08,-4.684200000000001e-08,12,3
-5.09e-05,-2.65e-06,-1.12998e-07,-5.8830000000000005e-09,13,3
-3.805e-05,9.8e-06,-8.447100000000002e-08,2.1756e-08,14,3
-4.72e-05,1.1e-06,-1.0478400000000002e-07,2.4420000000000005e-09,0,4
-7.13e-05,6.85e-06,-1.5828600000000002e-07,1.5207000000000002e-08,1,4
1.095e-05,-4.645e-05,2.4309000000000003e-08,-1.03119e-07,2,4
-3.635e-05,7.15e-06,-8.069700000000001e-08,1.5873000000000003e-08,3,4
-4.69e-05,1.5e-07,-1.04118e-07,3.3300000000000004e-10,4,4
-2.99e-05,5.2e-06,-6.637800000000001e-08,1.1544000000000002e-08,5,4
-1.425e-05,2.3e-05,-3.1635000000000005e-08,5.106e-08,6,4
-2.85e-06,-1.375e-05,-6.326999999999999e-09,-3.0525000000000004e-08,7,4
-3.985e-05,9.7e-06,-8.846700000000001e-08,2.1534000000000003e-08,8,4
-1.33e-05,2.38e-05,-2.9526000000000002e-08,5.2836e-08,9,4
-4.83e-05,-4.27e-05,-1.0722600000000002e-07,-9.479400000000001e-08,10,4
-4.435e-05,-1.4e-06,-9.8457e-08,-3.108e-09,11,4
-4.845e-05,-6e-06,-1.07559e-07,-1.3320000000000001e-08,12,4
-3.87e-05,4.15e-06,-8.591400000000001e-08,9.213000000000001e-09,13,4
-6.825e-05,1.23e-05,-1.5151500000000002e-07,2.7306000000000006e-08,14,4
-9.675e-05,-4.76e-05,-2.14785e-07,-1.05672e-07,0,5
-5.095e-05,2.96e-05,-1.1310900000000001e-07,6.571200000000001e-08,1,5
-4.555e-05,1.1e-06,-1.0112100000000001e-07,2.4420000000000005e-09,2,5
-3.805e-05,-4.95e-06,-8.447100000000002e-08,-1.0989000000000002e-08,3,5
-5.035e-05,1.57e-05,-1.11777e-07,3.4854e-08,4,5
-3.215e-05,7.15e-06,-7.137300000000001e-08,1.5873000000000003e-08,5,5
-1.915e-05,9.9e-06,-4.2513000000000005e-08,2.1978000000000003e-08,6,5
-2.505e-05,-3.95e-06,-5.5611e-08,-8.769000000000002e-09,7,5
-5.405e-05,4.725e-05,-1.19991e-07,1.0489500000000001e-07,8,5
-3.545e-05,4.95e-06,-7.869900000000001e-08,1.0989000000000002e-08,9,5
-5.035e-05,-2e-07,-1.11777e-07,-4.44e-10,10,5
-4.695e-05,1.515e-05,-1.0422900000000003e-07,3.3633e-08,11,5
-4.115e-05,-6.5e-07,-9.135300000000001e-08,-1.4430000000000003e-09,12,5
-4.1e-05,8.35e-06,-9.102e-08,1.8537000000000002e-08,13,5
-4.98e-05,-1.16e-05,-1.10556e-07,-2.5752000000000005e-08,14,5
-4.965e-05,2.3e-06,-1.1022300000000001e-07,5.106e-09,0,6
-9.65e-06,-2.555e-05,-2.1423000000000006e-08,-5.672100000000001e-08,1,6
-4.625e-05,-3.3e-06,-1.02675e-07,-7.3260000000000006e-09,2,6
-1.565e-05,1.85e-05,-3.4743e-08,4.107e-08,3,6
-2.69e-05,-8.6e-06,-5.9718e-08,-1.9092000000000003e-08,4,6
-2.505e-05,7e-06,-5.5611e-08,1.554e-08,5,6
-1.355e-05,3.4e-06,-3.0081e-08,7.548e-09,6,6
-1.59e-05,1.385e-05,-3.529800000000001e-08,3.0747000000000004e-08,7,6
-4.51e-05,8.4e-06,-1.00122e-07,1.8648e-08,8,6
-1.725e-05,4.45e-06,-3.8295e-08,9.879e-09,9,6
-4.615e-05,3.85e-06,-1.02453e-07,8.547000000000002e-09,10,6
-4.04e-05,1.2e-05,-8.968800000000002e-08,2.6640000000000002e-08,11,6
-5.39e-05,-4.5e-07,-1.1965800000000002e-07,-9.990000000000002e-10,12,6
-2.72e-05,-2.05e-06,-6.0384e-08,-4.5510000000000005e-09,13,6
-3.67e-05,5.8e-06,-8.1474e-08,1.2876000000000002e-08,14,6
-5.805e-05,7.6e-06,-1.2887100000000002e-07,1.6872e-08,0,7
-4.27e-05,-6.35e-06,-9.479400000000001e-08,-1.4097000000000002e-08,1,7
-5.585e-05,5.05e-06,-1.23987e-07,1.1211000000000002e-08,2,7
-4.685e-05,1.04e-05,-1.0400700000000001e-07,2.3088000000000005e-08,3,7
-5.215e-05,1.77e-05,-1.1577300000000001e-07,3.9294e-08,4,7
-1.765e-05,-4.15e-06,-3.9183e-08,-9.213000000000001e-09,5,7
-9.9e-06,2.3e-06,-2.1978000000000003e-08,5.106e-09,6,7
-2.6e-05,-1.1e-06,-5.7720000000000003e-08,-2.4420000000000005e-09,7,7
-3.49e-05,-4.21e-05,-7.7478e-08,-9.346200000000001e-08,8,7
-7.035e-05,4.6e-06,-1.56177e-07,1.0212e-08,9,7
-4.895e-05,1.65e-06,-1.08669e-07,3.6630000000000003e-09,10,7
-4.625e-05,-8.75e-06,-1.02675e-07,-1.9425e-08,11,7
-2.915e-05,1.8e-06,-6.4713e-08,3.996000000000001e-09,12,7
-5.2e-05,-2.05e-06,-1.1544000000000001e-07,-4.5510000000000005e-09,13,7
-7.295e-05,-3.3e-06,-1.6194900000000002e-07,-7.3260000000000006e-09,14,7
-5.055e-05,3.65e-06,-1.1222100000000001e-07,8.103000000000001e-09,0,8
-5.915e-05,-1.75e-06,-1.31313e-07,-3.885e-09,1,8
-5.705e-05,-6.5e-07,-1.2665100000000001e-07,-1.4430000000000003e-09,2,8
-4.495e-05,4.95e-06,-9.978900000000002e-08,1.0989000000000002e-08,3,8
-3.575e-05,-7.75e-06,-7.936500000000001e-08,-1.7205e-08,4,8
-1.865e-05,5.5e-06,-4.1403000000000004e-08,1.221e-08,5,8
-2.64e-05,-1.07e-05,-5.8608000000000004e-08,-2.3754e-08,6,8
-2.22e-05,-3.7e-06,-4.9284000000000006e-08,-8.214000000000002e-09,7,8
-2.695e-05,1.05e-06,-5.982900000000001e-08,2.331e-09,8,8
-2.18e-05,-6.1e-06,-4.839600000000001e-08,-1.3542000000000001e-08,9,8
-2.395e-05,2.43e-05,-5.3169000000000004e-08,5.3946000000000005e-08,10,8
-4.245e-05,-2.5e-07,-9.423900000000001e-08,-5.549999999999999e-10,11,8
-4.89e-05,1.055e-05,-1.0855800000000001e-07,2.3421000000000005e-08,12,8
-5.16e-05,-7.5e-07,-1.14552e-07,-1.6650000000000001e-09,13,8
-4.615e-05,5.85e-06,-1.02453e-07,1.2987e-08,14,8
-6.33e-05,-2.75e-06,-1.40526e-07,-6.105e-09,0,9
