gain:,10000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009805340555810615
time constant:,0.2
reference phase:,171.331
notes:,position 10
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
-0.0009474,-2.88e-05,-2.1032280000000004e-07,-6.393600000000001e-09,0,0
-0.001159,-0.0004509,-2.57298e-07,-1.0009980000000002e-07,1,0
-0.000805,5.22e-05,-1.7871000000000002e-07,1.1588400000000001e-08,2,0
-0.0009345,3.83e-05,-2.0745900000000003e-07,8.502600000000002e-09,3,0
-0.0008474,0.000124,-1.881228e-07,2.7528000000000003e-08,4,0
-0.0009951,-6.13e-05,-2.2091220000000005e-07,-1.36086e-08,5,0
-0.0007148,-6.22e-05,-1.5868560000000003e-07,-1.3808399999999999e-08,6,0
-0.0006365,-4.75e-05,-1.4130300000000003e-07,-1.0545000000000001e-08,7,0
-0.0006735,-0.0001463,-1.4951700000000003e-07,-3.24786e-08,8,0
-0.0006719,0.0002334,-1.491618e-07,5.181480000000001e-08,9,0
-0.0007366,-2.74e-05,-1.6352520000000001e-07,-6.0828e-09,10,0
-0.0008292,1.4e-05,-1.8408240000000002e-07,3.108e-09,11,0
-0.0008817,-6.73e-05,-1.957374e-07,-1.4940600000000003e-08,12,0
-0.0007148,-0.000516,-1.5868560000000003e-07,-1.1455200000000002e-07,13,0
-0.0010561,1.72e-05,-2.3445420000000003e-07,3.818400000000001e-09,14,0
-0.000906,-1.68e-05,-2.01132e-07,-3.7296e-09,0,1
-0.0008908,3.56e-05,-1.977576e-07,7.9032e-09,1,1
-0.0009757,1.4e-05,-2.1660540000000002e-07,3.108e-09,2,1
-0.0007824,-0.0002684,-1.7369280000000003e-07,-5.95848e-08,3,1
-0.0009476,0.0001299,-2.1036720000000003e-07,2.8837800000000006e-08,4,1
-0.0006733,9.34e-05,-1.4947260000000004e-07,2.07348e-08,5,1
-0.0007052,4.41e-05,-1.565544e-07,9.790200000000001e-09,6,1
-0.0005002,0.000265,-1.1104440000000002e-07,5.8830000000000005e-08,7,1
-0.000782,-2.95e-05,-1.7360400000000002e-07,-6.549e-09,8,1
-0.0008402,-5.78e-05,-1.8652440000000003e-07,-1.28316e-08,9,1
-0.0008266,-9.08e-05,-1.835052e-07,-2.0157600000000002e-08,10,1
-0.0010612,-0.0005807,-2.355864e-07,-1.289154e-07,11,1
-0.0009726,-0.0001169,-2.159172e-07,-2.5951800000000002e-08,12,1
-0.000858,-1.34e-05,-1.9047600000000004e-07,-2.9748000000000005e-09,13,1
-0.0007972,1.38e-05,-1.769784e-07,3.0636000000000005e-09,14,1
-0.0008228,8.22e-05,-1.8266160000000003e-07,1.8248400000000004e-08,0,2
-0.0008454,-5.49e-05,-1.876788e-07,-1.2187800000000002e-08,1,2
-0.0009013,-4e-07,-2.000886e-07,-8.88e-11,2,2
-0.0007432,-0.0001534,-1.649904e-07,-3.40548e-08,3,2
-0.0009316,-0.0001145,-2.0681520000000003e-07,-2.5419000000000007e-08,4,2
-0.000524,-0.0003841,-1.1632800000000002e-07,-8.52702e-08,5,2
-0.000698,-5.61e-05,-1.5495600000000003e-07,-1.24542e-08,6,2
-0.0006683,-0.0001212,-1.4836260000000002e-07,-2.69064e-08,7,2
-0.0006579,-2.2e-06,-1.460538e-07,-4.884000000000001e-10,8,2
-0.000753,-4.02e-05,-1.67166e-07,-8.924400000000001e-09,9,2
-0.0012938,-0.0001409,-2.8722360000000004e-07,-3.12798e-08,10,2
-0.0007761,-5.37e-05,-1.7229420000000003e-07,-1.19214e-08,11,2
-0.0009199,-4.52e-05,-2.042178e-07,-1.0034400000000001e-08,12,2
-0.0009571,-0.000108,-2.1247620000000001e-07,-2.3976000000000002e-08,13,2
-0.001043,-0.0004907,-2.3154600000000005e-07,-1.0893540000000001e-07,14,2
-0.0009416,-0.0002159,-2.0903520000000003e-07,-4.79298e-08,0,3
-0.0008744,-6.08e-05,-1.9411680000000003e-07,-1.3497600000000001e-08,1,3
-0.0008087,0.0007242,-1.7953140000000002e-07,1.6077240000000003e-07,2,3
-0.0009424,2.51e-05,-2.0921280000000005e-07,5.5722e-09,3,3
-0.0008604,2.05e-05,-1.910088e-07,4.5510000000000005e-09,4,3
-0.0008631,-3.63e-05,-1.9160820000000002e-07,-8.058600000000001e-09,5,3
-0.0006798,9.5e-06,-1.5091560000000003e-07,2.1090000000000005e-09,6,3
-0.0005315,-0.0001069,-1.17993e-07,-2.37318e-08,7,3
-0.0007333,-4.7e-05,-1.627926e-07,-1.0434000000000001e-08,8,3
-0.0008039,-3.51e-05,-1.7846580000000002e-07,-7.7922e-09,9,3
-0.0008311,-0.0001827,-1.845042e-07,-4.05594e-08,10,3
-0.0009086,-1.62e-05,-2.0170920000000003e-07,-3.5964000000000005e-09,11,3
-0.0009251,1.39e-05,-2.053722e-07,3.0858000000000002e-09,12,3
-0.0011023,9.66e-05,-2.4471060000000003e-07,2.1445200000000005e-08,13,3
-0.0008674,-9.94e-05,-1.9256280000000002e-07,-2.2066800000000004e-08,14,3
-0.0009333,6.45e-05,-2.071926e-07,1.4319000000000002e-08,0,4
-0.0010646,1.2e-05,-2.363412e-07,2.6640000000000003e-09,1,4
-0.000912,-1.83e-05,-2.0246400000000003e-07,-4.0626000000000004e-09,2,4
-0.0008339,-8.66e-05,-1.8512580000000003e-07,-1.9225200000000003e-08,3,4
-0.0009775,-3.57e-05,-2.1700500000000003e-07,-7.925400000000002e-09,4,4
-0.0010189,-2.21e-05,-2.2619580000000006e-07,-4.9062e-09,5,4
-0.0008353,-3.32e-05,-1.854366e-07,-7.370400000000001e-09,6,4
-0.0008994,0.0001175,-1.996668e-07,2.6085e-08,7,4
-0.0007769,-4.2e-06,-1.724718e-07,-9.324e-10,8,4
-0.0009209,-4.46e-05,-2.044398e-07,-9.901200000000001e-09,9,4
-0.0009682,2.85e-05,-2.149404e-07,6.327000000000001e-09,10,4
-0.0011005,-0.0002577,-2.44311e-07,-5.72094e-08,11,4
-0.0009502,-3.84e-05,-2.1094440000000003e-07,-8.524800000000001e-09,12,4
-0.0009638,-0.0001349,-2.1396360000000003e-07,-2.994780000000001e-08,13,4
-0.0011431,0.0002312,-2.537682e-07,5.13264e-08,14,4
-0.0010204,1.33e-05,-2.2652880000000002e-07,2.9526000000000003e-09,0,5
-0.0010362,-0.0007101,-2.300364e-07,-1.5764220000000001e-07,1,5
-0.0010464,-5.86e-05,-2.3230080000000005e-07,-1.3009200000000003e-08,2,5
-0.0006198,-1.3e-05,-1.375956e-07,-2.886e-09,3,5
-0.001369,-0.000159,-3.0391800000000004e-07,-3.5298e-08,4,5
-0.0010471,-5.7e-05,-2.324562e-07,-1.2654000000000002e-08,5,5
-0.0007472,-0.0001268,-1.658784e-07,-2.81496e-08,6,5
-0.0008064,-1.34e-05,-1.7902080000000001e-07,-2.9748000000000005e-09,7,5
-0.0008259,-0.000153,-1.833498e-07,-3.3966e-08,8,5
-0.0008379,-0.0001812,-1.8601380000000003e-07,-4.022640000000001e-08,9,5
-0.0009782,1.48e-05,-2.1716040000000002e-07,3.2856000000000007e-09,10,5
-0.0010498,2.4e-06,-2.3305560000000002e-07,5.328000000000001e-10,11,5
-0.0010195,-5.27e-05,-2.2632900000000001e-07,-1.1699400000000001e-08,12,5
-0.0010168,-7.86e-05,-2.2572960000000003e-07,-1.7449200000000004e-08,13,5
-0.0009463,-0.0001536,-2.100786e-07,-3.4099200000000004e-08,14,5
-0.0010145,5.25e-05,-2.2521900000000003e-07,1.1655e-08,0,6
-0.0010206,-4.09e-05,-2.2657320000000004e-07,-9.0798e-09,1,6
-0.0008349,-0.0001349,-1.853478e-07,-2.994780000000001e-08,2,6
-0.0009228,2.33e-05,-2.048616e-07,5.172600000000001e-09,3,6
-0.0010687,-8.56e-05,-2.372514e-07,-1.90032e-08,4,6
-0.0008767,1.74e-05,-1.9462740000000003e-07,3.8628e-09,5,6
-0.0009749,-3.74e-05,-2.1642780000000003e-07,-8.3028e-09,6,6
-0.0009275,9e-07,-2.0590500000000002e-07,1.9980000000000002e-10,7,6
-0.0008961,-5.24e-05,-1.9893420000000004e-07,-1.1632800000000001e-08,8,6
-0.0008117,-0.0001318,-1.8019740000000003e-07,-2.9259600000000007e-08,9,6
-0.0010207,9.8e-06,-2.2659540000000002e-07,2.1756e-09,10,6
-0.0011213,-7.45e-05,-2.4892860000000005e-07,-1.6539e-08,11,6
-0.0010709,-9.6e-06,-2.3773980000000003e-07,-2.1312000000000003e-09,12,6
-0.0011265,-0.0002061,-2.50083e-07,-4.5754200000000005e-08,13,6
