gain:,10000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009804852598708752
time constant:,0.2
reference phase:,168.744
notes:,"position 3, flipped"
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
0.000785,-0.0001581,1.7427e-07,-3.50982e-08,0,0
0.0005825,-0.0001203,1.2931500000000002e-07,-2.67066e-08,1,0
0.0008043,-0.0001369,1.785546e-07,-3.03918e-08,2,0
0.0007389,-0.0001262,1.6403580000000002e-07,-2.80164e-08,3,0
0.0006862,-0.0001534,1.5233640000000002e-07,-3.40548e-08,4,0
0.0007507,-0.0002011,1.666554e-07,-4.464420000000001e-08,5,0
0.0007699,-0.0001946,1.709178e-07,-4.32012e-08,6,0
0.0006312,-0.0001538,1.401264e-07,-3.41436e-08,7,0
0.0005214,-0.0003628,1.157508e-07,-8.05416e-08,8,0
0.0004862,-0.0001566,1.0793640000000002e-07,-3.4765200000000005e-08,9,0
0.000633,-0.0002362,1.4052600000000002e-07,-5.24364e-08,10,0
0.0006346,-0.0002258,1.4088120000000001e-07,-5.01276e-08,11,0
0.0007457,-0.000151,1.655454e-07,-3.352200000000001e-08,12,0
0.0008214,-0.0001065,1.823508e-07,-2.3643000000000002e-08,13,0
0.0007322,-0.0001862,1.6254840000000003e-07,-4.13364e-08,14,0
0.0007329,-0.0001574,1.6270380000000001e-07,-3.4942800000000006e-08,0,1
0.0011708,-0.0004613,2.5991760000000004e-07,-1.024086e-07,1,1
0.0008728,-9.98e-05,1.9376160000000002e-07,-2.21556e-08,2,1
0.0006827,-0.0001913,1.515594e-07,-4.24686e-08,3,1
0.0007303,-0.0001206,1.621266e-07,-2.6773200000000002e-08,4,1
0.0006462,-0.0002306,1.434564e-07,-5.11932e-08,5,1
0.0007542,-0.0001487,1.6743240000000003e-07,-3.3011400000000005e-08,6,1
0.0006429,-0.0001786,1.427238e-07,-3.9649200000000004e-08,7,1
0.0003314,1.67e-05,7.35708e-08,3.7074000000000002e-09,8,1
0.0009002,0.0002366,1.9984440000000002e-07,5.2525200000000006e-08,9,1
0.0005568,-0.0001184,1.236096e-07,-2.6284800000000006e-08,10,1
0.0007811,-0.0001303,1.7340420000000002e-07,-2.89266e-08,11,1
0.0007894,-0.0001545,1.752468e-07,-3.4299e-08,12,1
0.0007455,-0.0001086,1.6550100000000002e-07,-2.4109200000000002e-08,13,1
0.0006467,-9.23e-05,1.4356740000000003e-07,-2.04906e-08,14,1
0.0008714,-8.64e-05,1.9345080000000005e-07,-1.91808e-08,0,2
0.0007513,-0.0001578,1.667886e-07,-3.50316e-08,1,2
0.0008884,1.66e-05,1.972248e-07,3.6852000000000005e-09,2,2
0.0006413,-1.52e-05,1.4236860000000003e-07,-3.3744000000000003e-09,3,2
0.0007123,-0.0001426,1.5813060000000003e-07,-3.165720000000001e-08,4,2
0.0007705,-0.0002498,1.7105100000000001e-07,-5.545560000000001e-08,5,2
