gain:,10000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.009810225831563846
time constant:,0.2
reference phase:,168.744
notes:,"position 2, flipped"
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
0.0014228,5.065e-05,3.1586160000000006e-07,1.1244300000000001e-08,0,0
0.0014486,-0.0002197,3.215892e-07,-4.8773400000000004e-08,1,0
0.0015796,-0.0001061,3.506712e-07,-2.3554200000000005e-08,2,0
0.0014664,-9.79e-05,3.2554080000000003e-07,-2.17338e-08,3,0
0.0014853,-0.0001261,3.2973660000000004e-07,-2.7994200000000003e-08,4,0
0.0014628,-0.0001623,3.247416e-07,-3.60306e-08,5,0
0.0012609,-0.0001162,2.799198e-07,-2.57964e-08,6,0
0.0004708,-0.0001676,1.0451760000000001e-07,-3.72072e-08,7,0
0.0001287,-0.0002561,2.8571400000000007e-08,-5.68542e-08,8,0
0.0007083,-0.0001021,1.5724260000000003e-07,-2.2666200000000003e-08,9,0
0.0014674,-0.000176,3.257628e-07,-3.9072e-08,10,0
0.0016456,-0.0001364,3.6532320000000006e-07,-3.028080000000001e-08,11,0
0.001513,-7.6e-05,3.35886e-07,-1.6872000000000004e-08,12,0
0.001588,-3.72e-05,3.5253600000000005e-07,-8.2584e-09,13,0
0.0015366,-4.74e-05,3.411252e-07,-1.0522800000000002e-08,14,0
0.0013613,-1.62e-05,3.022086e-07,-3.5964000000000005e-09,0,1
0.0013317,-0.0001642,2.956374e-07,-3.64524e-08,1,1
0.0014158,-0.0001083,3.1430760000000004e-07,-2.40426e-08,2,1
0.0013851,-0.000162,3.0749220000000005e-07,-3.5964000000000004e-08,3,1
0.0013812,-0.0001665,3.0662640000000006e-07,-3.6963000000000005e-08,4,1
0.0012456,-0.0001615,2.765232e-07,-3.5853000000000003e-08,5,1
0.0012419,-0.0002142,2.7570180000000003e-07,-4.755240000000001e-08,6,1
0.0004572,-0.0001029,1.0149840000000001e-07,-2.28438e-08,7,1
-0.0001472,-0.0003137,-3.2678400000000005e-08,-6.96414e-08,8,1
0.0008018,6.11e-05,1.779996e-07,1.35642e-08,9,1
0.0012889,-0.0001509,2.861358e-07,-3.3499800000000005e-08,10,1
0.001524,-0.0004195,3.3832800000000004e-07,-9.312900000000001e-08,11,1
0.0012476,-0.0002348,2.7696720000000003e-07,-5.21256e-08,12,1
0.0016447,-0.0002408,3.6512340000000003e-07,-5.3457600000000006e-08,13,1
0.0015169,-0.0002086,3.367518e-07,-4.6309200000000005e-08,14,1
0.0012527,-0.0002344,2.7809940000000003e-07,-5.2036800000000014e-08,0,2
0.0013082,-0.0001862,2.9042040000000005e-07,-4.13364e-08,1,2
0.0013007,-0.0001672,2.887554e-07,-3.7118400000000004e-08,2,2
0.0012411,-0.0001029,2.755242e-07,-2.28438e-08,3,2
0.0012714,-5.79e-05,2.822508e-07,-1.2853800000000001e-08,4,2
0.0011197,-0.0001546,2.485734e-07,-3.4321200000000004e-08,5,2
0.0010758,-8.98e-05,2.3882760000000006e-07,-1.9935600000000002e-08,6,2
0.0004684,-0.0001399,1.0398480000000002e-07,-3.10578e-08,7,2
-0.0001404,-8.99e-05,-3.11688e-08,-1.9957800000000005e-08,8,2
0.0004653,-0.000151,1.0329659999999999e-07,-3.352200000000001e-08,9,2
0.0010657,-0.0001476,2.3658540000000002e-07,-3.27672e-08,10,2
0.0012369,-0.0001727,2.7459180000000004e-07,-3.83394e-08,11,2
0.0011947,-0.0001318,2.6522340000000004e-07,-2.9259600000000007e-08,12,2
0.0013889,-0.0001223,3.0833580000000003e-07,-2.7150600000000004e-08,13,2
0.0013403,-0.0001027,2.975466e-07,-2.2799400000000003e-08,14,2
0.0011808,-0.000185,2.621376e-07,-4.107e-08,0,3
0.001143,-0.000128,2.53746e-07,-2.8415999999999998e-08,1,3
0.0011997,-0.0001658,2.6633340000000003e-07,-3.68076e-08,2,3
0.0011936,-0.0002098,2.6497920000000004e-07,-4.6575600000000004e-08,3,3
0.0008052,-0.0002244,1.787544e-07,-4.98168e-08,4,3
0.0012403,-0.0001965,2.753466e-07,-4.3623000000000006e-08,5,3
0.0010064,-0.0002425,2.2342080000000001e-07,-5.3835000000000005e-08,6,3
0.0004861,-0.0002379,1.0791420000000002e-07,-5.28138e-08,7,3
-0.0001169,-0.0002993,-2.5951800000000002e-08,-6.64446e-08,8,3
0.0003554,-0.0001771,7.889880000000001e-08,-3.9316200000000004e-08,9,3
0.0009097,5.89e-05,2.0195340000000003e-07,1.3075800000000003e-08,10,3
0.0009961,-0.0002239,2.2113420000000004e-07,-4.97058e-08,11,3
0.0012129,-0.0001897,2.6926380000000004e-07,-4.21134e-08,12,3
0.001381,-8.77e-05,3.0658200000000004e-07,-1.9469400000000002e-08,13,3
0.0012601,-0.0001082,2.797422e-07,-2.40204e-08,14,3
0.0012148,-0.0001096,2.6968560000000005e-07,-2.43312e-08,0,4
0.0011629,-3.02e-05,2.5816380000000005e-07,-6.7044e-09,1,4
0.0012253,-0.0002081,2.720166e-07,-4.61982e-08,2,4
0.0010408,-0.0001786,2.3105759999999998e-07,-3.9649200000000004e-08,3,4
0.0012084,-0.0001808,2.6826480000000004e-07,-4.0137600000000003e-08,4,4
0.0011712,-4.54e-05,2.6000640000000003e-07,-1.0078800000000001e-08,5,4
0.0009125,-0.0002525,2.0257500000000003e-07,-5.6055e-08,6,4
0.0006982,-0.0001374,1.550004e-07,-3.050280000000001e-08,7,4
-9.24e-05,-0.0002133,-2.05128e-08,-4.7352600000000005e-08,8,4
0.0003759,-0.0002165,8.34498e-08,-4.8063000000000005e-08,9,4
0.0009569,-0.0002743,2.124318e-07,-6.089460000000001e-08,10,4
0.0010263,-0.0002882,2.2783860000000004e-07,-6.398040000000002e-08,11,4
0.0008909,0.0001683,1.9777980000000003e-07,3.73626e-08,12,4
0.0011029,-9.83e-05,2.4484380000000003e-07,-2.18226e-08,13,4
0.0010395,-0.0001139,2.3076900000000002e-07,-2.52858e-08,14,4
0.001053,-4.76e-05,2.33766e-07,-1.05672e-08,0,5
0.0010396,-0.0002815,2.307912e-07,-6.249300000000002e-08,1,5
0.0010398,-0.0001506,2.3083560000000002e-07,-3.34332e-08,2,5
0.0010641,-0.000111,2.362302e-07,-2.4642000000000003e-08,3,5
0.0010134,-0.0001336,2.2497480000000003e-07,-2.9659200000000002e-08,4,5
0.0010345,-0.0002336,2.2965900000000003e-07,-5.185920000000001e-08,5,5
0.0010081,-0.0001422,2.2379820000000004e-07,-3.15684e-08,6,5
0.000458,-0.0001514,1.0167600000000003e-07,-3.36108e-08,7,5
0.0001105,-0.0002301,2.4531000000000006e-08,-5.1082200000000005e-08,8,5
0.0003279,-5.5e-06,7.27938e-08,-1.221e-09,9,5
0.0008593,-0.0001171,1.9076460000000003e-07,-2.5996200000000004e-08,10,5
