gain:,1000.0
x scan density:,15
y scan density:,15
x range:,160
y range:,160
x center:,80
y center:,80
polarization:,90
raw polarization:,270.0
power (W):,0.00979947936585366
time constant:,0.2
reference phase:,-11.598
notes:,"position 7, flipped"
end:,end of header
x_raw,y_raw,x_v,y_v,x_pixel,y_pixel
5.75e-06,-3.35e-06,1.2765e-08,-7.437000000000001e-09,0,0
2.795e-05,2.975e-05,6.2049e-08,6.604500000000001e-08,1,0
-1.2e-05,-8.7e-06,-2.6640000000000002e-08,-1.9314000000000003e-08,2,0
-4.8e-06,-9.6e-06,-1.0656000000000001e-08,-2.1312000000000003e-08,3,0
-7.2e-06,2.2e-06,-1.5984000000000003e-08,4.884000000000001e-09,4,0
-2.145e-05,-4.65e-06,-4.7619000000000004e-08,-1.0323000000000001e-08,5,0
-4.35e-06,5.5e-07,-9.657000000000002e-09,1.2210000000000002e-09,6,0
-2.15e-06,-1.12e-05,-4.773000000000001e-09,-2.4864e-08,7,0
-2.8e-06,-9.35e-06,-6.216e-09,-2.0757000000000002e-08,8,0
-1.045e-05,-2.425e-05,-2.3199e-08,-5.3835000000000005e-08,9,0
-5.365e-05,-2.975e-05,-1.1910300000000002e-07,-6.604500000000001e-08,10,0
-5.05e-06,-1.3e-06,-1.1211000000000002e-08,-2.8860000000000006e-09,11,0
-8.55e-06,-1.05e-06,-1.8981e-08,-2.331e-09,12,0
-5.5e-06,-1.4e-05,-1.221e-08,-3.108e-08,13,0
1.42e-05,-1.3e-06,3.1524000000000005e-08,-2.8860000000000006e-09,14,0
-2.85e-06,-1.205e-05,-6.326999999999999e-09,-2.6751000000000002e-08,0,1
2.35e-05,6.125e-05,5.217e-08,1.3597500000000002e-07,1,1
-2.4e-06,-6.45e-06,-5.328000000000001e-09,-1.4319e-08,2,1
-5.9e-06,-9.15e-06,-1.3098000000000003e-08,-2.0313000000000005e-08,3,1
-1.265e-05,-8.7e-06,-2.8083e-08,-1.9314000000000003e-08,4,1
-4.75e-06,-6.25e-06,-1.0545000000000001e-08,-1.3875000000000002e-08,5,1
6e-07,-8.5e-06,1.3320000000000002e-09,-1.887e-08,6,1
-3.835e-05,2.7e-06,-8.513699999999999e-08,5.994000000000001e-09,7,1
-3e-06,-5.55e-06,-6.6600000000000006e-09,-1.2321000000000002e-08,8,1
-7.8e-06,-2.15e-06,-1.7316e-08,-4.773000000000001e-09,9,1
-1.145e-05,-1.67e-05,-2.5419e-08,-3.7074000000000005e-08,10,1
-1.57e-05,-1.235e-05,-3.4854e-08,-2.7417000000000003e-08,11,1
-1.085e-05,-1.3e-06,-2.4087000000000003e-08,-2.8860000000000006e-09,12,1
-8.7e-06,-4e-06,-1.9314000000000003e-08,-8.879999999999999e-09,13,1
-2.93e-05,-2.46e-05,-6.504600000000001e-08,-5.461200000000001e-08,14,1
-4e-07,2.4e-06,-8.88e-10,5.328000000000001e-09,0,2
